"id","鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積.平方公尺.","車位總價元","備註","編號","主建物面積","附屬建物面積","陽台面積","電梯","移轉編號","X","X.1","X.2","X.3","X.4","Response_X","Response_Y","Count"
3166,"南屯區","房地(土地+建物)","東興東街121~150號",15.79,"都市：其他:第二種住宅區","","",1091109,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830708,89.29,3,2,1,"有","有",4700000,52637,"",0,0,"其他增建","","RPOSMLOLJIPFFCB28DA","60.18","13.33","0","有","2999","","","","",214846.836,2670526.825,3
3167,"西屯區","房地(土地+建物)+車位","長安路二段131巷61~90號",17.34,"都市：其他:第二種住宅區","","",1090920,"土地1建物1車位1","二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030704,135.11,2,2,2,"有","有",8850000,65502,"坡道平面",0,0,"","RPRRMLOLJIPFFCB48DA","51.17","5.51","0","有","","","","","","",216004.527,2674460.353,8
3168,"西屯區","房地(土地+建物)","至善路211~240號",3.52,"都市：其他:第二種住宅區","","",1091107,"土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870428,38.92,1,1,1,"有","有",2710000,69630,"",0,0,"","RPTNNLOLJIPFFCB38DA","18.42","3.47","0","有","","","","","","",213784.858,2674788.901,3
3169,"東勢區","房地(土地+建物)","東蘭路61~90號",547.98,"都市：其他:住宅區","","",1090917,"土地4建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",641001,392.48,8,3,2,"有","無",12500000,31849,"",0,0,"","RPUNMLQLJIPFFGB09EA","392.48","0","0","無","","","","","","",230495.996,2689198.614,0
3170,"大里區","房地(土地+建物)","中興路二段日新巷38弄1~30號",74.21,"都市：其他:住宅區","","",1090913,"土地2建物1車位0","全","一層","透天厝","住家用","加強磚造",570701,44.1,4,3,2,"有","無",5880000,133333,"",0,0,"頂樓加蓋","其他增建","","RPTOMLOLJIPFFIB09EA","44.1","0","0","無","3003","","","",218604.461,2668253.51,3
3171,"外埔區","房地(土地+建物)","甲后路五段185巷15弄1~30號",61.2,"","鄉村區","乙種建築用地",1091109,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",701128,94.08,3,1,2,"有","無",727440,7732,"",0,0,"親友、員工、共有人或其他特殊關係間之交易","","RPRNMLQLJIPFFEB58EA","94.08","0","0","無","","","","","",212965.062,2693143.185,3
3172,"西屯區","房地(土地+建物)","工業區三十八路31~60號",12.13,"都市：其他:第二種住宅區","","",1091116,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820320,77.49,3,2,2,"有","有",2500000,32262,"",0,0,"","RPWQMLPLJIPFFCB09EA","51.06","10.45","0","有","3005","","","","","",208100.064,2674052.102,0
3173,"北區","房地(土地+建物)+車位","太原路二段31~60號",20.41,"都市：其他:第二種住宅區","","",1091030,"土地1建物1車位1","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830303,150.42,3,2,2,"有","有",6380000,42415,"坡道機械",0,9e+05,"陽台外推","","RPQQMLPLJIPFFBB38EA","95.79","11.25","0","有","","","","","",217957.866,2673317.967,6
3174,"北區","房地(土地+建物)","健行路421~450號",13.67,"都市：其他:第二種住宅區","","",1091101,"土地1建物1車位0","六層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840526,37.95,1,0,1,"有","有",2000000,52701,"",0,0,"","RPSRMLQLJIPFFBB78EA","19.82","3.66","0","有","","","","","","",215996.552,2672699.688,6
3175,"北屯區","房地(土地+建物)","松義街151~180號",14.9,"都市：其他:第二種住宅區","","",1091019,"土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860127,93.48,3,2,2,"有","有",5000000,53487,"",0,0,"","RPTRMLQLJIPFFBB88EA","60.52","11.08","0","有","","","","","","",219380.951,2675878.493,3
3176,"東區","房地(土地+建物)","大智路181~210號",13.3,"都市：其他:第一種商業區","","",1091031,"土地3建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",770105,80.99,2,1,1,"有","無",4530000,55933,"",0,0,"陽台外推","","RPSOMLQLJIPFFAB38EA","58.83","0","2.47","有","","","","","",218535.206,2668909.245,3
3177,"大肚區","房地(土地+建物)","遊園路一段150巷121~150號",33.34,"","鄉村區","乙種建築用地",1091021,"土地2建物1車位0","四層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土加強磚造",700730,72.94,2,2,1,"有","無",2500000,34275,"",0,0,"","RPQOMLOLJIPFFKB88DA","72.94","0","0","無","","","","","","",207312.416,2673488.657,1
3178,"龍井區","房地(土地+建物)","沙田路五段30巷50之2弄1~30號",89,"都市：其他:蝚砍?蝔桐?摰?","","",1091027,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",771020,110.32,2,2,2,"有","無",5000000,45323,"",0,0,"","RPUNMLRLIIPFFKB76DA","110.32","0","0","無","","","","","","",203998.97,2676534.5,1
3179,"大肚區","房地(土地+建物)","遊園路二段211~240號",12.34,"","鄉村區","乙種建築用地",1091030,"土地1建物1車位0","五層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800817,84.97,3,2,1,"有","有",3900000,45899,"",0,0,"","RPSNMLKMIIPFFKB58DA","64.27","4.33","0","有","","","","","","",207536.408,2674393.086,2
3180,"太平區","房地(土地+建物)","新平路三段387巷7弄1~30號",91.35,"都市：其他:住宅區","","",1091028,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",660306,45.57,5,3,4,"有","無",9500000,208470,"",0,0,"其他增建","","RPROMLQLJIPFFJB09DA","45.57","0","0","無","3011","","","","",222010.799,2672424.02,2
3181,"太平區","房地(土地+建物)","光興路1801~1830號",95.96,"","鄉村區","乙種建築用地",1091014,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",691015,98.82,3,2,2,"有","無",8100000,81967,"",0,0,"頂樓加蓋","其他增建","","RPWNMLRLJIPFFJB96DA","98.82","0","0","無","","","","",223352.07,2669596.609,0
3182,"中區","房地(土地+建物)","公園路31~60號",5.08,"都市：其他:第二種商業區","","",1091105,"土地2建物1車位0","八層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",701231,39.66,1,1,1,"有","有",1730000,43621,"",0,0,"","RPQNMLRLJIPFFAB18EA","26.83","0","0","有","3015","","","","","",217379.351,2671309.419,5
3183,"西區","房地(土地+建物)","樂群街58巷31~60號",63,"都市：其他:第二種住宅區","","",1090528,"土地1建物1車位0","全","一層","透天厝","住家用","見其他登記事項",350701,46.36,2,1,1,"有","無",6500000,140207,"",0,0,"頂樓加蓋","","RPUNMLRLJIPFFAB58EA","46.36","0","0","無","","","","","",216429.011,2670367.592,4
3184,"北屯區","房地(土地+建物)+車位","安順四街31~60號",25,"都市：其他:第二種住宅區","","",1091023,"土地1建物1車位1","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820522,155.94,4,2,2,"有","有",8020000,51430,"升降機械",0,0,"含裝潢費","含傢俱設備費","","RPWNMLRLJIPFFBB88EA","119.64","10.82","0","有","","","","",218524.804,2674245.464,8
3185,"北區","房地(土地+建物)","北屯路31~60號",2.8,"都市：其他:第一種商業區","","",1091102,"土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850819,31.9,1,0,1,"有","有",1600000,50157,"",0,0,"親友、員工、共有人或其他特殊關係間之交易","","RPOOMLRLJIPFFBB18EA","18.87","1.42","0","有","","","","","",218672.543,2672961.219,5
3186,"北區","房地(土地+建物)","瑞祥街30巷1~30號",23.24,"都市：其他:第二種住宅區","","",1090826,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",701207,114.85,3,2,2,"有","有",4460000,38833,"",0,0,"","RPXOMLRLJIPFFBB09EA","87.37","5.34","0","有","3019","","","","","",219071.678,2672436.37,5
3187,"西屯區","房地(土地+建物)","福林路541~570號",14.33,"都市：其他:第二種住宅區","","",1091031,"土地1建物1車位0","一層，騎樓","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800725,107.34,0,1,1,"有","有",7800000,72666,"",0,0,"","RPWVMLQLJIPFFCB07EA","94.4","6.24","0","有","","","","","","",211158.926,2676397.74,3
3188,"西屯區","房地(土地+建物)+車位","上石路181~210號",13.18,"都市：其他:第三種商業區","","",1091030,"土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",890126,130.87,3,2,2,"有","有",8000000,61129,"坡道機械",4.74,0,"","RPRNNLQLJIPFFCB48EA","79.01","11.23","0","有","","","","","","",214106.287,2673991.889,6
3189,"清水區","房地(土地+建物)","高美路121~150號",51,"都市：其他:農業區","","",1091021,"土地1建物1車位0","全","一層","透天厝","住家用","見其他登記事項",600412,50.06,3,1,3,"有","無",486800,9724,"",0,0,"親友、員工、共有人或其他特殊關係間之交易","","RPXNMLPLJIPFFFB56EA","50.06","0","0","無","","","","","",204524.356,2690277.816,0
3190,"西屯區","房地(土地+建物)+車位","福科路931~960號",17.77,"都市：其他:第三之一種住宅區","","",1091101,"土地2建物1車位1","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831021,157.39,3,2,2,"有","有",6750000,42887,"坡道平面",0,0,"","RPWPNLOLJIPFFCB88DA","109.23","9.96","0","有","3023","","","","","",209941.714,2675860.106,2
3191,"南屯區","房地(土地+建物)+車位","惠文路301~330號",38.07,"都市：其他:第二種住宅區","","",1091020,"土地1建物1車位2","十一層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030129,301.36,4,2,3,"有","有",34900000,115808,"坡道平面",0,0,"","RPVQMLOLJIPFFCB78DA","144.21","21.73","0","有","","","","","","",213787.679,2672176.092,5
3192,"西屯區","房地(土地+建物)+車位","上石路181巷1~30號",15.38,"都市：其他:第三種商業區","","",1091004,"土地1建物1車位1","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",961012,162.85,3,2,2,"有","有",13750000,84434,"坡道平面",26.5,0,"含土地增值稅或其他稅費","含仲介費","","RPRSMLPLJIPFFCB68DA","80.26","12.08","0","有","","","","",213965.016,2674030.467,5
3193,"南屯區","房地(土地+建物)+車位","大墩十二街631~660號",13.78,"都市：其他:第二種住宅區","","",1091119,"土地1建物1車位1","十四層","二十層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850712,175.91,3,1,1,"有","有",10250000,58268,"坡道平面",0,0,"僅車位交易","","RPUWMLPLJIPFFCB76DA","94.99","11.56","0","有","","","","","",212125.66,2671675.771,2
3194,"西屯區","房地(土地+建物)","福瑞街66巷1~30號",5.1,"都市：其他:第一種住宅區","","",1091118,"土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830318,24.59,1,0,1,"有","有",1140000,46360,"",0,0,"","RPQPMLPLJIPFFCB28DA","12.72","3.77","0","有","","","","","","",210034.655,2675739.723,2
3195,"西屯區","房地(土地+建物)+車位","長安路二段271~300號",33.32,"都市：其他:第二種住宅區","","",1091019,"土地1建物1車位1","五層，六層","十四層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項",921104,183.39,3,2,2,"有","有",8500000,46349,"坡道平面",0,0,"親友、員工、共有人或其他特殊關係間之交易","","RPUPMLQLJIPFFCB78DA","101.35","12.63","0","有","","","","","",216172,2674773.652,6
3196,"西屯區","房地(土地+建物)","中工三路211~240號",27.57,"都市：其他:第二種住宅區","","",1091117,"土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830823,165.84,3,2,4,"有","無",4610000,27798,"",0,0,"","RPPRMLQLJIPFFCB48DA","121.47","15.02","0","有","","","","","","",211125.796,2674385.862,1
3197,"西屯區","房地(土地+建物)+車位","上明三街1~30號",15.3,"都市：其他:第三之二種住宅區","","",1090930,"土地1建物1車位1","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850119,112.83,2,2,2,"有","有",6250000,55393,"坡道機械",0,0,"","RPURMLQLJIPFFCB98DA","60.85","11.35","0","有","","","","","","",213682.602,2674023.396,5
3198,"西屯區","房地(土地+建物)+車位","寧夏西四街1~30號",12.51,"都市：其他:第一種商業區","","",1090930,"土地1建物1車位1","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",841229,156.66,3,2,2,"有","有",9000000,57449,"坡道平面",0,0,"陽台外推","","RPQOMLOKJIPFFCB97DA","83.09","14.46","0","有","","","","","",215474.679,2673426.012,8
3199,"南屯區","房地(土地+建物)+車位","大墩十二街751~780號",23.08,"都市：其他:第二種住宅區","","",1090913,"土地1建物1車位1","十層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",960517,169.92,3,2,2,"有","有",16150000,95045,"坡道平面",20.55,0,"陽台外推","","RPUPMLNLJIPFFCB48DA","89.92","19.32","0","有","3028","","","","",212125.66,2671675.771,2
3200,"南屯區","房地(土地+建物)+車位","黎明東街61~90號",17,"都市：其他:第二種住宅區","","",1091017,"土地1建物1車位1","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",950222,172.87,4,2,2,"有","有",14500000,83878,"坡道平面",22.9,0,"含土地增值稅或其他稅費","含仲介費","含地政士服務費","陽台外推","","RPPQMLNKJIPFFCB97DA","90.94","18.31","0","有","","",213034.291,2671977.353,3
3201,"南屯區","房地(土地+建物)+車位","忠勇路31~60號",17.55,"都市：其他:第二種住宅區","","",1091024,"土地1建物1車位2","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1021017,196.3,4,2,2,"有","有",12380000,65486,"坡道平面",43.9,2400000,"其他增建","","RPOQMLMKJIPFFCB77DA","92.89","14.06","0","有","","","","","",211198.611,2672604.074,1
3202,"南屯區","房地(土地+建物)","文心南三路1111巷1~30號",94.15,"都市：其他:第二種住宅區","","",1090906,"土地2建物1車位0","全","五層","透天厝","住家用","鋼筋混凝土造",830825,265.39,5,3,3,"有","無",20200000,76114,"",0,0,"夾層","其他增建","","RPSPMLQLIIPFFCB48DA","188.13","29.99","0","無","","","","",213074.222,2669811.007,2
3203,"西屯區","房地(土地+建物)+車位","臺灣大道三段661~690號",17.13,"都市：其他:第四之一種商業區","","",1091014,"土地1建物1車位2","六層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020603,249.29,4,2,2,"有","有",17800000,72658,"坡道機械",29.08,1800000,"","RPWRMLOKIIPFFCB78DA","125.94","19.95","0","有","","","","","","",212873.871,2674224.262,2
3204,"西屯區","房地(土地+建物)+車位","青海路二段301~330號",28.76,"都市：其他:第三之二種住宅區","","",1091018,"土地1建物1車位2","十層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",990924,329.21,3,2,3,"有","有",24800000,70178,"坡道平面",27.12,3600000,"","RPUNMLSKIIPFFCB58DA","184.95","26.82","0","有","","","","","","",212905.799,2674609.569,2
3205,"豐原區","房地(土地+建物)","三村路31~60號",27.8,"都市：其他:第二種住宅區","","",1091105,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",840505,81.22,4,3,3,"有","無",3700000,45555,"",0,0,"五樓及六樓頂樓加蓋","其他增建","","RPRNMLNKJIPFFDB97DA","76.72","0","0","無","","","","",220354.628,2681629.143,2
3206,"豐原區","房地(土地+建物)","永康路299巷61~90號",27.51,"都市：其他:第二種住宅區","","",1091106,"土地2建物1車位0","六層，七層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820615,117.51,4,3,3,"有","有",5650000,48081,"",0,0,"陽台外推","","RPSOMLQLJIPFFDB58DA","86.96","7.88","0","有","","","","","",222017.632,2681583.324,2
3207,"豐原區","房地(土地+建物)","西勢路114巷42弄61~90號",84,"都市：其他:第二種住宅區","","",1091021,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",671228,104.31,5,2,2,"有","無",7900000,75736,"",0,0,"","RPQOMLRLIIPFFDB38DA","104.31","0","0","無","3031","","","","","",220275.038,2682328.126,4
3208,"豐原區","房地(土地+建物)","安康路1~30號",11.11,"都市：其他:第二種住宅區","","",1091029,"土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",901018,94.22,3,2,2,"有","有",5300000,56251,"",0,0,"","RPRNMLNJJIPFFDB87DA","60.45","9.48","0","有","","","","","","",222214.943,2681917.665,3
