"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"西屯區","房地(土地+建物)","臺中市西屯區青海路二段151~180號",10.99,"住","","",1090304,"土地1建物1車位0","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",871103,120.53,3,1,1,"有","有",7600000,63055,"",0,0,"","RPPNMLKKMHPFFCB47CA"
"西屯區","房地(土地+建物)","臺中市西屯區重慶路151~180號",12.47,"商","","",1090305,"土地1建物1車位0","四層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850216,106.4,3,2,2,"有","有",2200000,20677,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPXPMLQJMHPFFCB98CA"
"南屯區","房地(土地+建物)","臺中市南屯區忠勇路91~120號",38.57,"住","","",1090115,"土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",831004,234.15,3,1,3,"有","無",1e+07,42708,"",0,0,"親友、員工或其他特殊關係間之交易。;本件買賣雙方約定土增稅由買方繳納。增值稅金額約442067元","RPSOMLQJMHPFFCB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區永昌街1~30號",20.54,"住","","",1090216,"土地1建物1車位0","六層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",831029,109.15,2,2,1,"有","有",5600000,51306,"",0,0,"","RPRNMLPJMHPFFCB08CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段271~300號",4.93,"住","","",1090210,"土地2建物1車位0","九層","九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830523,36.36,1,0,1,"有","有",1900000,52255,"",0,0,"","RPPNMLLJMHPFFCB47CA"
"西屯區","房地(土地+建物)","臺中市西屯區河南路二段271~300號",8.81,"住","","",1090223,"土地1建物1車位0","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",920731,79.51,2,2,1,"有","有",6300000,79235,"",0,0,"","RPRQMLQLLHPFFCB58CA"
"西屯區","房地(土地+建物)","臺中市西屯區長安路二段1~30號",25.07,"住","","",1090118,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",710727,102.8,3,2,2,"有","無",4860000,47276,"",0,0,"","RPPNMLLMLHPFFCB67CA"
"西屯區","房地(土地+建物)","臺中市西屯區河南路二段421~450號",14.48,"住","","",1090301,"土地2建物1車位0","十二層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840310,149.04,3,2,2,"有","有",8380000,56227,"",0,0,"","RPRNMLSLLHPFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區協和里工業區三十八路31~60號",5.08,"住","","",1090315,"土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821009,30.12,1,0,1,"有","有",1050000,34861,"",0,0,"","RPTRMLOLLHPFFCB68CA"
"西屯區","房地(土地+建物)","臺中市西屯區工業區三十八路31~60號",5.8,"住","","",1090310,"土地1建物1車位0","二層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",821009,34.95,1,0,1,"有","有",1300000,37196,"",0,0,"","RPWQMLQLLHPFFCB09CA"
"西屯區","房地(土地+建物)","臺中市西屯區杏林路1~30號",70,"住","","",1090218,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",581201,82.66,2,2,2,"有","無",1.5e+07,181466,"",0,0,"含增建或未登記建物。","RPOQMLQLLHPFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區至善路181~210號",19.34,"住","","",1090213,"土地1建物2車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780525,118.24,5,0,5,"有","有",8800000,74425,"",0,0,"","RPVPMLLMLHPFFCB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段451~480號",8.35,"住","","",1090212,"土地1建物1車位0","十五層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",811020,98.73,3,2,1,"有","有",5350000,54188,"",0,0,"含增建或未登記建物。所有權人共兩位","RPPQMLNKMHPFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段415巷1~30號",17.93,"住","","",1090213,"土地4建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701231,88.63,3,2,2,"有","無",3200000,36105,"",0,0,"","RPRTMLKKMHPFFBB18CA"
"北區","房地(土地+建物)","臺中市北區北平路二段30巷1~30號",18.13,"住","","",1090207,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701224,61.42,3,1,1,"有","無",3700000,60241,"",0,0,"","RPQNMLOJMHPFFBB77CA"
"北區","房地(土地+建物)","臺中市北區榮華街1~30號",25.37,"住","","",1090307,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701204,91.22,3,2,1,"有","無",4100000,44946,"",0,0,"","RPXTMLRLLHPFFBB86CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路一段33巷9弄1~30號",8.53,"住","","",1090310,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",700507,34.62,3,1,2,"有","無",650000,18775,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRQMLQLLHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區北屯路271~300號",3.38,"住","","",1090301,"土地1建物1車位0","十五層","十六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",850524,36.64,1,1,1,"有","有",1800000,49127,"",0,0,"","RPORMLRLLHPFFBB38CA"
"北區","房地(土地+建物)","臺中市北區五義街121~150號",4.5,"住","","",1090303,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820622,24.35,1,1,1,"有","有",1220000,50103,"",0,0,"","RPUTMLQLLHPFFBB09CA"
"東區","房地(土地+建物)","臺中市東區忠孝路290巷1~30號",42,"住","","",1090310,"土地3建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",700513,77.38,2,2,2,"有","無",3150000,40708,"",0,0,"含增建或未登記建物。;","RPSQMLNKMHPFFAB18CA"
"東區","房地(土地+建物)","臺中市東區德興二街91~120號",113.74,"住","","",1081118,"土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",861020,196.1,4,2,3,"有","無",16250000,82866,"",0,0,"","RPSOMLOKMHPFFAB08CA"
"西區","房地(土地+建物)","臺中市西區華美街391~420號",30.46,"住","","",1090113,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701126,120.83,3,2,2,"有","無",5550000,45932,"",0,0,"","RPSNMLKMLHPFFAB67CA"
"西區","房地(土地+建物)","臺中市西區梅川東路二段31~60號",6.61,"住","","",1090119,"土地1建物1車位0","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860205,61.17,2,2,1,"有","有",2950000,48226,"",0,0,"","RPUNMLRLLHPFFAB48CA"
"南區","房地(土地+建物)","臺中市南區崇倫街66巷1~30號",63,"住","","",1090220,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",650127,70.14,2,2,2,"有","無",8800000,125463,"",0,0,"","RPPPMLQLLHPFFAB08CA"
"南區","房地(土地+建物)","臺中市南區南和路61~90號",37.01,"住","","",1090227,"土地1建物1車位0","八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",680522,70.2,3,1,1,"有","無",2650000,37749,"",0,0,"","RPPPMLRLLHPFFAB18CA"
"清水區","房地(土地+建物)","臺中市清水區民享五街151~180號",146,"住","","",1090130,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",780410,153.11,5,3,2,"有","無",9200000,60088,"",0,0,"","RPUNMLQLLHPFFFB88CA"
"清水區","房地(土地+建物)","臺中市清水區中央路41巷1~30號",91,"住","","",1090309,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1080604,217.2,4,2,3,"有","無",10800000,49724,"",0,0,"","RPQNMLQLLHPFFFB48CA"
"大甲區","房地(土地+建物)","臺中市大甲區鎮政路31~60號",35.46,"住","","",1090305,"土地6建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",840127,192.61,1,2,2,"有","有",4900000,25440,"",0,0,"","RPQNMLLKMHPFFEB87CA"
"豐原區","房地(土地+建物)","臺中市豐原區育英路56巷1~30號",15.24,"住","","",1090201,"土地1建物1車位0","二層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820902,102.22,3,2,2,"有","無",4400000,43044,"",0,0,"","RPRPMLRLLHPFFDB68CA"
"大里區","房地(土地+建物)","臺中市大里區新仁路三段84巷17弄1~30號",9.8,"住","","",1090313,"土地1建物1車位0","全","二層","透天厝","住家用","見其他登記事項",611205,11.62,4,2,2,"有","無",302336,26019,"",0,0,"二親等關係間之交易以公告現值價格出售","RPXQMLPLLHPFFIB07CA"
"東勢區","房地(土地+建物)","臺中市東勢區東蘭路181~210號",62,"","山坡地保育區","",1090212,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",700128,103.74,2,2,2,"有","無",2500000,24099,"",0,0,"","RPPNMLKMLHPFFGB97CA"
"東勢區","房地(土地+建物)","臺中市東勢區東蘭路91~120號",85.07,"","鄉村區","乙種建築用地",1090217,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",690701,125.98,3,2,1,"有","無",3800000,30164,"",0,0,"","RPUNMLRLLHPFFGB09CA"
"大雅區","房地(土地+建物)","臺中市大雅區東大路二段1099巷61~90號",93.16,"住","","",1090222,"土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",860712,126.23,3,3,3,"有","有",7350000,58227,"",0,0,"","RPXNMLQLLHPFFHB76CA"
"潭子區","房地(土地+建物)","臺中市潭子區頭家路192巷1~30號",19.32,"住","","",1090219,"土地1建物1車位0","三層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",840509,139.09,2,2,2,"有","有",5e+06,35948,"",0,0,"","RPPNMLRLLHPFFHB68CA"
"北區","房地(土地+建物)","臺中市北區賴厝街31~60號",34.86,"商","","",1090214,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691027,106.87,3,1,2,"有","無",1701257,15919,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPWRMLRLLHPFFBB66DA"
"大肚區","房地(土地+建物)","臺中市大肚區中沙路164巷4弄91~120號",42.83,"","鄉村區","乙種建築用地",1090215,"土地1建物1車位0","一層","見其他登記事項","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690208,74.68,3,1,2,"有","無",6e+06,80343,"",0,0,"含增建或未登記建物。;","RPQNMLQLLHPFFKB98CA"
"太平區","房地(土地+建物)","臺中市太平區長龍路一段中山一巷31~60號",65.35,"","鄉村區","乙種建築用地",1090221,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",690625,77.37,4,1,2,"有","無",2850000,36836,"",0,0,"","RPPNMLKKMHPFFJB18CA"
"太平區","房地(土地+建物)","臺中市太平區光興路1397巷1弄1~30號",150.77,"","鄉村區","乙種建築用地",1090212,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",690525,83.42,4,2,3,"有","無",7900000,94702,"",0,0,"","RPRNMLLKMHPFFJB48CA"
"大肚區","房地(土地+建物)","臺中市大肚區沙田路三段440巷3弄1~30號",132.86,"住","","",1090223,"土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",810825,197.22,3,2,3,"有","無",5e+06,25352,"",0,0,"","RPRNMLKKMHPFFKB48CA"
"龍井區","房地(土地+建物)","臺中市龍井區藝術街39巷1~30號",31.46,"住","","",1090227,"土地1建物1車位0","四層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691201,72.89,3,2,1,"有","無",2600000,35670,"",0,0,"","RPPOMLLJMHPFFKB38CA"
"大肚區","房地(土地+建物)","臺中市大肚區遊園路一段150巷151~180號",54.45,"","鄉村區","乙種建築用地",1090118,"土地1建物1車位0","四層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土加強磚造",700730,72.94,3,2,1,"有","無",2415000,33109,"",0,0,"","RPUNMLLLMHPFFKB98CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區樂群新莊1~30號",40.16,"農","","",1090308,"土地1建物1車位0","二層，騎樓","三層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",661026,77.42,3,2,1,"有","有",2500000,32291,"",0,0,"","RPTNMLQJMHPFFFB68CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區平等二街91~120號",135.86,"住","","",1090312,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1070503,200.29,4,2,3,"有","無",1.6e+07,79884,"",0,0,"受債權債務影響或債務抵償之交易。;","RPRNMLLJMHPFFFB97CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區中正路46巷1~30號",88,"住","","",1090225,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1081127,199.51,4,2,3,"有","無",10680000,53531,"",0,0,"","RPUOMLKMLHPFFFB48CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區中正路46巷1~30號",85,"住","","",1090225,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1081127,196.11,4,2,3,"有","無",10380000,52929,"",0,0,"","RPVOMLKMLHPFFFB58CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區中正路46巷1~30號",85,"住","","",1090225,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1081127,196.11,4,2,3,"有","無",10360000,52827,"",0,0,"","RPWOMLKMLHPFFFB68CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區中正路46巷1~30號",85,"住","","",1090225,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1081127,196.11,4,2,3,"有","無",10380000,52929,"",0,0,"","RPXOMLKMLHPFFFB78CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區四維中路331~360號",20.57,"住","","",1090207,"土地1建物1車位0","八層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",821017,144.73,4,1,2,"有","有",3650000,25219,"",0,0,"","RPQPMLLMLHPFFFB28CA"
"潭子區","房地(土地+建物)","臺中市潭子區榮興街61~90號",9.07,"住","","",1090225,"土地1建物1車位0","十二層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830824,106.82,3,2,2,"有","有",5e+06,46808,"",0,0,"","RPTNMLLMLHPFFHB58CA"
"霧峰區","房地(土地+建物)","臺中市霧峰區民生路290巷1~30號",98.64,"","鄉村區","乙種建築用地",1090131,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",680603,85.68,4,2,2,"有","無",6500000,75864,"",0,0,"含增建或未登記建物。;","RPPOMLQKMHPFFIB78CA"
"豐原區","房地(土地+建物)","臺中市豐原區向陽路173巷1~30號",23.8,"商","","",1090301,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",751210,87.54,2,1,1,"有","無",1900000,21704,"",0,0,"","RPRPMLKKMHPFFDB97CA"
"豐原區","房地(土地+建物)","臺中市豐原區西勢路37巷1~30號",73,"住","","",1090302,"土地1建物1車位0","全","三層","透天厝","住家用","加強磚造",621128,135.66,3,2,4,"有","無",9280000,68406,"",0,0,"","RPPOMLKMLHPFFDB77CA"
"南屯區","房地(土地+建物)","臺中市南屯區南屯路二段841~870號",128,"住","","",1081231,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",620515,155.65,4,2,3,"有","無",9496800,61014,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPUOMLRKMHPFFCB78CA"
"西屯區","房地(土地+建物)","臺中市西屯區至善路121~150號",5.09,"住","","",1090223,"土地1建物1車位0","四層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",820920,47.23,0,0,0,"無","有",3150000,66695,"",0,0,"含增建或未登記建物。;","RPUNMLOLMHPFFCB48CA"
"西區","房地(土地+建物)","臺中市西區樂群街361~390號",24.61,"商","","",1090227,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",710716,108.5,3,2,2,"有","無",3950000,36406,"",0,0,"","RPSPMLRLLHPFFAB48CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.01,"住","","",1090312,"土地2建物1車位0","九層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840113,26.14,1,1,1,"有","有",1190000,45524,"",0,0,"","RPSPMLQLLHPFFAB38CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.77,"住","","",1090313,"土地2建物1車位0","十層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840113,36.11,0,0,0,"無","有",1880000,52063,"",0,0,"","RPVNMLRLLHPFFAB58CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.81,"住","","",1090309,"土地2建物1車位0","十三層","十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840113,36.83,1,0,1,"有","有",1650000,44800,"",0,0,"","RPSOMLSJMHPFFAB38CA"
"南區","房地(土地+建物)","臺中市南區復興北路567巷31~60號",20.7,"住","","",1090224,"土地5建物1車位0","七層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",851004,101.32,3,2,2,"有","有",4600000,45401,"",0,0,"","RPPPMLKMLHPFFAB57CA"
"北區","房地(土地+建物)","臺中市北區育樂街23巷1~30號",38.23,"商","","",1090306,"土地3建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680821,100.36,5,1,2,"有","有",5950000,59287,"",0,0,"","RPOOMLKMLHPFFBB47CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段451~480號",7.99,"住","","",1090225,"土地1建物1車位0","四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",811020,89.09,2,2,2,"有","有",4270000,47929,"",0,0,"","RPQOMLKMLHPFFBB67CA"
"北屯區","房地(土地+建物)","臺中市北屯區興安路一段133巷1~30號",21.7,"住","","",1090208,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720521,76.82,3,2,1,"有","無",3500000,45561,"",0,0,"","RPROMLKMLHPFFBB77CA"
"北屯區","房地(土地+建物)","臺中市北屯區和福路211~240號",19.65,"商","","",1090212,"土地1建物1車位0","二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991026,140.32,3,2,2,"有","有",6520000,46465,"",0,0,"","RPVRMLRLLHPFFBB09CA"
"北區","房地(土地+建物)","臺中市北區武昌路181~210號",22.34,"住","","",1090222,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",760122,88.9,3,2,2,"有","無",4500000,50619,"",0,0,"含增建或未登記建物。;","RPUPMLQLLHPFFBB68CA"
"北屯區","房地(土地+建物)","臺中市北屯區文昌二街2巷1~30號",16.65,"住","","",1090106,"土地1建物1車位0","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",851003,134.32,3,2,2,"有","有",7400000,55092,"",0,0,"","RPUOMLQJMHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區瀋陽路三段1~30號",9.17,"住","","",1090227,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821111,73.09,2,1,1,"有","有",4850000,66357,"",0,0,"","RPVQMLLJMHPFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區安順東二街1~30號",15.04,"住","","",1090301,"土地1建物1車位0","六層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",811124,109.47,3,2,2,"有","有",6100000,55723,"",0,0,"","RPTOMLLJMHPFFBB87CA"
"北屯區","房地(土地+建物)","臺中市北屯區松竹路二段337巷1~30號",20.81,"住","","",1090202,"土地1建物1車位0","一層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820317,98.48,3,2,2,"有","有",5e+06,50772,"",0,0,"","RPVPMLLJMHPFFBB18CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段415巷1~30號",17.93,"住","","",1090225,"土地4建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701231,86.55,5,3,3,"有","無",3200000,36973,"",0,0,"含增建或未登記建物。","RPORMLRJMHPFFBB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區寧夏西四街1~30號",10.14,"商","","",1090216,"土地1建物1車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",851210,126.58,3,2,2,"有","有",6600000,52141,"",0,0,"","RPVRMLKKMHPFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區寶慶街30巷1~30號",3.51,"商","","",1090303,"土地1建物1車位0","五層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830509,38.71,1,1,1,"有","有",2100000,54250,"",0,0,"","RPTPMLSJMHPFFCB78CA"
"南屯區","房地(土地+建物)","臺中市南屯區大昌街61~90號",27.08,"住","","",1090225,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",770712,96.1,3,2,2,"有","無",5600000,58273,"",0,0,"","RPPQMLLJMHPFFCB77CA"
"西屯區","房地(土地+建物)","臺中市西屯區櫻城三街1~30號",3.38,"住","","",1090315,"土地3建物1車位0","四層","八層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840426,22.41,1,0,1,"有","有",1185000,52878,"",0,0,"","RPXPMLLMLHPFFCB68CA"
"南屯區","房地(土地+建物)","臺中市南屯區楓和路631~660號",16.41,"住","","",1090310,"土地3建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701229,51.67,2,1,1,"有","無",2500000,48384,"",0,0,"","RPTQMLQLLHPFFCB78CA"
"西屯區","房地(土地+建物)","臺中市西屯區福中里3鄰天保街150巷1~30號",104,"住","","",1090212,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",790113,267.61,7,2,6,"有","無",16400000,61283,"",0,0,"含增建或未登記建物。","RPOQMLRLLHPFFCB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段湳子巷1~30號",5.72,"住","","",1090301,"土地1建物1車位0","五層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",960523,32.02,1,1,1,"有","有",1910000,59650,"",0,0,"","RPQOMLKMLHPFFCB77CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",3.84,"住","","",1090317,"土地1建物1車位0","七層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830908,21.61,1,1,1,"有","有",1e+06,46275,"",0,0,"","RPOPMLLMLHPFFCB77CA"
"南屯區","房地(土地+建物)","臺中市南屯區東興路二段211~240號",6.54,"住","","",1090225,"土地1建物1車位0","八層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830817,57.64,1,1,1,"有","有",3180000,55170,"",0,0,"","RPUNMLLMLHPFFCB18CA"
"南屯區","房地(土地+建物)","臺中市南屯區干城街211~240號",93,"住","","",1090219,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",640806,90.84,4,2,2,"有","無",7164400,78868,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPTPMLLMLHPFFCB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區后庄路961~990號",22.7,"住","","",1090228,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820626,126.3,3,2,2,"有","無",5200000,41172,"",0,0,"","RPQPMLNKMHPFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區太原路三段541~570號",8,"住","","",1090220,"土地1建物1車位0","十層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840409,79.33,3,1,1,"有","有",4120000,51935,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPQRMLSJMHPFFBB58CA"
"北區","房地(土地+建物)","臺中市北區太原路二段181~210號",7.9,"商","","",1090316,"土地1建物1車位0","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項",930903,78.02,2,2,1,"有","有",5580000,71520,"",0,0,"","RPWQMLRJMHPFFBB98CA"
"北屯區","房地(土地+建物)","臺中市北屯區安順北一街1~30號",34.17,"住","","",1090214,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",730831,96.89,3,2,2,"有","無",5150000,53153,"",0,0,"","RPTPMLRJMHPFFBB58CA"
"北區","房地(土地+建物)","臺中市北區錦新街90巷1~30號",35.25,"住","","",1090217,"土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",631203,81.09,3,2,1,"有","無",4050000,49945,"",0,0,"","RPURMLLJMHPFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區平德路96巷17弄1~30號",17.1,"住","","",1090302,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",790628,61.07,2,2,1,"有","有",3150000,51580,"",0,0,"含增建或未登記建物。;","RPWRMLLJMHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區安順東十街1~30號",20.5,"住","","",1090223,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720523,81.64,3,2,1,"有","無",3480000,42626,"",0,0,"含增建或未登記建物。;","RPUNMLQLMHPFFBB58CA"
"北屯區","房地(土地+建物)","臺中市北屯區文心路四段271~300號",5.84,"住","","",1090217,"土地1建物1車位0","二十一層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020725,62.95,1,1,1,"有","有",5600000,88959,"",0,0,"","RPRPMLRKMHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區文心路四段871~900號",5.07,"商","","",1090303,"土地1建物1車位0","二十層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850705,84.83,2,1,1,"有","有",4900000,57763,"",0,0,"","RPSQMLKMLHPFFBB08CA"
"北區","房地(土地+建物)","臺中市北區英才路262巷1~30號",30.33,"住","","",1090225,"土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",741224,93.46,2,2,1,"有","無",4450000,47614,"",0,0,"","RPRTMLRLLHPFFBB88CA"
"北區","房地(土地+建物)","臺中市北區五義街121~150號",31.77,"住","","",1090215,"土地1建物2車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",750515,139.52,9,0,9,"有","無",10800000,77408,"",0,0,"含增建或未登記建物。;","RPRNMLTLLHPFFBB48CA"
"中區","房地(土地+建物)","臺中市中區三民路二段17巷1~30號",9.32,"商","","",1090302,"土地1建物1車位0","三層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",760521,54.88,2,0,2,"有","無",2100000,38265,"",0,0,"含增建或未登記建物。;","RPQNMLLLMHPFFAB57CA"
