"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"南屯區","房地(土地+建物)","臺中市南屯區黎明路一段73巷61~90號",119.03,"住","","",1070717,"土地5建物1車位0","全","一層","透天厝","住家用","加強磚造","0610501",59.51,4,1,1,"有","無",10500000,176441,"",0,0,"包含公共設施保留地之交易。;","RPQQMLKKJHPFFCB57CA"
"西屯區","房地(土地+建物)","臺中市西屯區青海路二段241~270號",6.85,"住","","",1081125,"土地1建物1車位0","八層","二十層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0830318",78.36,2,1,1,"有","有",4e+06,51046,"",0,0,"","RPOSMLKLJHPFFCB67CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",3.84,"住","","",1081215,"土地1建物1車位0","五層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0830908",21.61,1,1,1,"有","有",950000,43961,"",0,0,"","RPPNMLKMKIOFFCB47CA"
"西屯區","房地(土地+建物)","臺中市西屯區臺灣大道三段61~90號",7.01,"住","","",1081201,"土地1建物1車位0","五層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0950816",111.05,3,2,2,"有","有",8380000,75462,"",0,0,"","RPSRMLLMKIOFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區黎明路三段301~330號",6.68,"商","","",1081130,"土地1建物1車位0","十二層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0840220",53.81,1,1,1,"有","有",3450000,64114,"",0,0,"","RPVOMLLMKIOFFCB28CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段湳子巷1~30號",5.63,"住","","",1081128,"土地1建物1車位0","一層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0960523",31.21,1,0,1,"有","有",1850000,59276,"",0,0,"","RPRPMLKMKIOFFCB87CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段268之8巷1~30號",2.82,"住","","",1081128,"土地1建物1車位0","五層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0860408",27.58,1,1,1,"有","有",1770000,64177,"",0,0,"","RPVOMLKMKIOFFCB18CA"
"西屯區","房地(土地+建物)","臺中市西屯區國安一路31~60號",11.99,"住","","",1081129,"土地1建物1車位0","十三層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0960108",86.42,2,2,1,"有","有",6250000,72321,"",0,0,"","RPXTMLQJJHPFFCB09CA"
"神岡區","房地(土地+建物)","臺中市神岡區豐洲路102巷1~30號",72.25,"住","","",1081126,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0651215",76.8,5,1,5,"有","無",1953275,25433,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;","RPPNMLKMKIOFFDB57CA"
"豐原區","房地(土地+建物)","臺中市豐原區三民路1~30號",12.03,"商","","",1081117,"土地1建物1車位0","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0930311",114.13,2,2,2,"有","有",6100000,53448,"",0,0,"","RPQNMLLMKIOFFDB77CA"
"后里區","房地(土地+建物)","臺中市后里區甲后路一段261巷38弄31~60號",104.31,"住","","",1081127,"土地1建物1車位0","全","一層","透天厝","住家用","見其他登記事項","0630715",63.5,2,2,1,"有","無",4900000,77165,"",0,0,"","RPWOMLNJJHPFFDB28CA"
"豐原區","房地(土地+建物)","臺中市豐原區鎌村路271巷61~90號",77.17,"","特定農業區","甲種建築用地",1081128,"土地3建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","1060116",173.16,4,3,5,"有","有",10900000,62948,"",0,0,"含增建或未登記建物。;","RPQNMLNJJHPFFDB57CA"
"豐原區","房地(土地+建物)","臺中市豐原區南陽路301巷1~30號",86.45,"住","","",1081027,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0711220",184.27,4,3,3,"有","無",10500000,56982,"",0,0,"","RPSNMLNJJHPFFDB77CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷319弄1~30號",19.91,"住","","",1081117,"土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0781206",117.44,6,0,6,"有","有",8850000,75358,"",0,0,"含增建或未登記建物。","RPQNMLOJJHPFFCB57CA"
"西屯區","房地(土地+建物)","臺中市西屯區至善路151~180號",3.23,"住","","",1081218,"土地1建物1車位0","九層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0830819",28.05,1,1,1,"有","有",1550000,55258,"",0,0,"","RPXOMLLMKIOFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區大有西街1~30號",77.33,"住","","",1080715,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0760331",158.11,4,2,4,"有","無",5650000,35735,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPSPMLMJJHPFFCB77CA"
"南屯區","房地(土地+建物)","臺中市南屯區河南路四段601~630號",12.2,"住","","",1081124,"土地1建物1車位0","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項","0930219",120.53,3,2,2,"有","有",11500000,95412,"",0,0,"","RPPNMLRKJHPFFCB87CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路三段141巷1~30號",81.2,"住","","",1081209,"土地3建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0921029",255.29,4,2,3,"有","有",19800000,77559,"",0,0,"含增建或未登記建物。;","RPQPMLKLJHPFFCB57CA"
"潭子區","房地(土地+建物)","臺中市潭子區潭興路二段258巷1~30號",92.29,"住","","",1081205,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0801119",203.91,4,2,3,"有","無",9500000,46589,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;","RPTNMLMJJHPFFHB18CA"
"潭子區","房地(土地+建物)","臺中市潭子區大通街131巷1~30號",136.8,"住","","",1081128,"土地1建物1車位0","全","一層","透天厝","住家用","磚造","0640415",75.6,2,2,1,"有","無",1.1e+07,145503,"",0,0,"","RPVNMLOKJHPFFHB68CA"
"潭子區","房地(土地+建物)","臺中市潭子區得福街91~120號",19.23,"住","","",1081119,"土地1建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0820627",123.43,3,2,2,"有","有",4950000,40104,"",0,0,"","RPVPMLKLJHPFFHB58CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區中清路六段539巷1~30號",120.95,"住","","",1081119,"土地2建物1車位0","全","一層","透天厝","住家用","加強磚造","0710209",38,3,2,1,"有","無",4e+06,105263,"",0,0,"含增建或未登記建物。;","RPPNMLNJJHPFFFB67CA"
"北屯區","房地(土地+建物)","臺中市北屯區瀋陽路三段1~30號",9.17,"住","","",1081121,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0821111",73.09,2,1,1,"有","無",3500000,47886,"",0,0,"","RPSTMLOKJHPFFBB38CA"
"北區","房地(土地+建物)","臺中市北區陝西東一街31~60號",22.4,"住","","",1081122,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0760611",82.28,2,1,1,"有","有",3850000,46791,"",0,0,"","RPPNMLTKJHPFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區松竹路二段34巷1~30號",13.36,"住","","",1081102,"土地1建物1車位0","九層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0821220",98.02,2,1,2,"有","有",5500000,56111,"",0,0,"","RPWOMLKMKIOFFBB18CA"
"北區","房地(土地+建物)","臺中市北區國瑞街1~30號",13.86,"住","","",1081107,"土地1建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0800115",82.33,5,1,5,"有","有",5e+06,60731,"",0,0,"","RPXOMLKMKIOFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區北屯路中映巷21弄1~30號",48,"住","","",1081124,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造","0620510",80.68,3,2,2,"有","無",5200000,64452,"",0,0,"","RPOPMLLMKIOFFBB57CA"
"北區","房地(土地+建物)","臺中市北區梅豐街61~90號",34.25,"住","","",1081124,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0680829",101.93,7,1,3,"有","無",3650000,35809,"",0,0,"含增建或未登記建物。","RPWSMLTJJHPFFBB09CA"
"北區","房地(土地+建物)","臺中市北區瑞祥街1~30號",34.25,"住","","",1081124,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0680829",100.55,6,2,2,"有","無",3650000,36300,"",0,0,"含增建或未登記建物。","RPXSMLTJJHPFFBB56CA"
"北區","房地(土地+建物)","臺中市北區博館東街1~30號",15.14,"住","","",1080921,"土地3建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0691110",83.79,3,2,2,"有","無",4800000,57286,"",0,0,"含增建或未登記建物。;","RPVNMLTJJHPFFBB48CA"
"北區","房地(土地+建物)","臺中市北區文昌一街31~60號",29.92,"住","","",1081121,"土地2建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0760831",100.85,2,2,1,"有","無",4e+06,39663,"",0,0,"","RPWSMLNJJHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區松竹路二段107巷61~90號",21.12,"住","","",1081109,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0820521",154.07,9,7,7,"有","有",1.4e+07,90868,"",0,0,"含增建或未登記建物。;","RPVSMLQJJHPFFBB68CA"
"中區","房地(土地+建物)","臺中市中區中華路一段171之1~30號",4.14,"商","","",1081127,"土地3建物1車位0","六層","十層","套房(1房1廳1衛)","住家用","見其他登記事項","0611122",69.3,3,0,3,"有","有",1800000,25974,"",0,0,"","RPUNMLKMJHPFFAB67CA"
"南區","房地(土地+建物)","臺中市南區南和路151~180號",7.86,"住","","",1081121,"土地1建物1車位0","八層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0840315",108.91,3,2,2,"有","有",5700000,52337,"",0,0,"","RPQOMLQJJHPFFAB67CA"
"南區","房地(土地+建物)","臺中市南區工學北路181~210號",13.18,"住","","",1081204,"土地4建物1車位0","十二層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0840123",113.14,3,2,2,"有","有",3700000,32703,"",0,0,"急買急賣。;","RPUNMLRJJHPFFAB08CA"
"中區","房地(土地+建物)","臺中市中區中山路241~270號",59,"其他","","",1081204,"土地2建物1車位0","全","二層","透天厝","住家用","見其他登記事項","",94.6,4,3,2,"有","無",7500000,79281,"",0,0,"","RPPQMLSJJHPFFAB97CA"
"西區","房地(土地+建物)","臺中市西區忠仁街163巷1~30號",27.36,"住","","",1081111,"土地8建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0751223",99.73,3,2,1,"有","無",3100000,31084,"",0,0,"含增建或未登記建物。;","RPUOMLKMKIOFFAB87CA"
"北區","房地(土地+建物)","臺中市北區中山路451~480號",267,"商","","",1061013,"土地5建物3車位0","全","二層","透天厝","住家用","木造","0350201",176.84,1,1,1,"有","無",34800000,196788,"",0,0,"","RPORMLQJJHPFFBB97DA"
"大肚區","房地(土地+建物)","臺中市大肚區遊園路一段70巷1弄1~30號",34.82,"","鄉村區","特定目的事業用地",1081123,"土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0710815",73.16,5,3,2,"有","無",2300000,31438,"",0,0,"","RPSPMLKLJHPFFKB58CA"
"大肚區","房地(土地+建物)","臺中市大肚區蔗南路180巷1~30號",23,"","一般農業區","丙種建築用地",1081121,"土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0700520",55.44,2,2,1,"有","無",2050000,36977,"",0,0,"","RPPNMLKKJHPFFKB97CA"
"大肚區","房地(土地+建物)","臺中市大肚區文昌二街60巷1~30號",40,"住","","",1081120,"土地1建物1車位0","二層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0841221",115.52,3,2,3,"有","無",2500000,21641,"",0,0,"","RPPNMLKMJHPFFKB18CA"
"太平區","房地(土地+建物)","臺中市太平區中山路一段301~330號",67.92,"","鄉村區","乙種建築用地",1081120,"土地1建物1車位0","一層，二層，騎樓","二層","店面(店鋪)","住家用","加強磚造","0650630",109.6,4,3,2,"有","無",6450000,58850,"",0,0,"","RPQNMLTKJHPFFJB88CA"
"大里區","房地(土地+建物)","臺中市大里區爽文路538巷31~60號",135.32,"住","","",1081118,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0901009",283.99,5,3,4,"有","無",17820000,62749,"",0,0,"","RPTNMLMJJHPFFIB28CA"
"太平區","房地(土地+建物)","臺中市太平區建興路245巷91~120號",86,"住","","",1081211,"土地3建物1車位0","全","一層","透天厝","住家用","磚造","0650112",46.21,2,1,1,"有","無",1300000,28132,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPQNMLNJJHPFFJB18CA"
"太平區","房地(土地+建物)","臺中市太平區光興路401巷31~60號",58,"","鄉村區","乙種建築用地",1081129,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造","0690210",52.8,3,2,2,"有","無",4600000,87121,"",0,0,"含增建或未登記建物。;","RPPNMLMJJHPFFJB97CA"
"大肚區","房地(土地+建物)","臺中市大肚區大德四街19巷1~30號",96.69,"商","","",1081119,"土地2建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0951229",156.57,6,1,3,"有","無",6800000,43431,"",0,0,"含增建或未登記建物。;","RPRNMLNJJHPFFKB38CA"
"西區","房地(土地+建物)","臺中市西區南屯路一段151~180號",20.98,"住","","",1081120,"土地1建物1車位0","二層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0851101",160.52,3,2,2,"有","有",6360000,39621,"",0,0,"","RPTNMLMJJHPFFAB47CA"
"西區","房地(土地+建物)","臺中市西區大忠街1~30號",7.56,"住","","",1081211,"土地1建物1車位0","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0770507",62.51,3,2,2,"有","有",2500000,40000,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPQQMLKKJHPFFAB37CA"
"西區","房地(土地+建物)","臺中市西區模範街2巷1~30號",26.79,"住","","",1081115,"土地2建物1車位0","一層，騎樓","七層","店面(店鋪)","住家用","鋼筋混凝土造","0760915",143.08,0,1,0,"有","有",1.1e+07,76880,"",0,0,"","RPUNMLKKJHPFFAB47CA"
"西區","房地(土地+建物)","臺中市西區大同街210巷1~30號",25.86,"住","","",1081010,"土地1建物1車位0","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0800912",141.47,4,2,2,"有","有",7330000,51813,"",0,0,"","RPRQMLPKJHPFFAB97CA"
"西區","房地(土地+建物)","臺中市西區公益路331~360號",11.68,"住","","",1081207,"土地1建物1車位0","四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0830825",146.23,4,2,3,"有","有",8e+06,54708,"",0,0,"","RPQRMLPKJHPFFAB97CA"
"南區","房地(土地+建物)","臺中市南區南平一街1~30號",10.59,"住","","",1081218,"土地1建物1車位0","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0820709",74.82,3,2,2,"有","有",4250000,56803,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPOQMLKMJHPFFAB37CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.72,"住","","",1081214,"土地2建物1車位0","三層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0840113",35.95,1,1,1,"有","有",1750000,48679,"",0,0,"","RPURMLKLJHPFFAB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區柳陽西街93巷31~60號",4.29,"住","","",1081209,"土地1建物1車位0","十六層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0840814",36.14,1,1,1,"有","有",2e+06,55340,"",0,0,"","RPWOMLMJJHPFFBB97CA"
"北區","房地(土地+建物)","臺中市北區尚德街91~120號",24.09,"住","","",1081202,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0661027",87.12,6,3,3,"有","無",2350000,26974,"",0,0,"含增建或未登記建物。;6F加建。","RPRUMLMJJHPFFBB08CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段808巷31~60號",8.64,"住","","",1081204,"土地3建物1車位0","六層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0820924",100.28,3,2,2,"有","有",5400000,53849,"",0,0,"","RPRNMLNJJHPFFBB47CA"
"北屯區","房地(土地+建物)","臺中市北屯區平德路1巷31~60號",16.78,"住","","",1081205,"土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0821021",109.15,2,2,2,"有","無",4150000,38021,"",0,0,"","RPPUMLMJJHPFFBB87CA"
"北屯區","房地(土地+建物)","臺中市北屯區后庄三街216巷1~30號",66,"住","","",1081211,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0660210",89.96,3,1,2,"有","無",8500000,94486,"",0,0,"","RPWOMLQJJHPFFBB38CA"
"北區","房地(土地+建物)","臺中市北區北平一街1~30號",29.54,"住","","",1081115,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0750604",112.91,3,2,2,"有","無",3800000,33655,"",0,0,"含增建或未登記建物。;","RPXRMLNJJHPFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區衛道路61~90號",27.92,"住","","",1081130,"土地2建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0750130",125.25,4,2,2,"有","有",4800000,38323,"",0,0,"","RPQUMLNJJHPFFBB08CA"
"北區","房地(土地+建物)","臺中市北區衛道路211~240號",6.27,"住","","",1081205,"土地1建物1車位0","五層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0790621",29.98,1,1,1,"有","有",1480000,49366,"",0,0,"","RPTTMLNJJHPFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區天津路四段301~330號",3.73,"商","","",1081112,"土地1建物1車位0","二十二層","二十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0840626",56.81,1,1,1,"有","有",2900000,51047,"",0,0,"","RPTPMLRJJHPFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區同榮路239巷36弄1~30號",64.04,"住","","",1081117,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造","0780828",103.7,4,2,3,"有","無",10800000,104147,"",0,0,"含增建或未登記建物。;","RPVOMLTJJHPFFBB58CA"
"北區","房地(土地+建物)","臺中市北區永興街98巷31~60號",26.15,"住","","",1081122,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0770922",92.78,4,1,4,"有","無",4600000,49580,"",0,0,"","RPXNMLTJJHPFFBB68CA"
"北區","房地(土地+建物)","臺中市北區山西路二段76巷1~30號",96.44,"住","","",1081021,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造","0750926",183.36,4,1,3,"有","無",1e+07,54538,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPUNMLTJJHPFFBB38CA"
"北區","房地(土地+建物)","臺中市北區健行路361~390號",7.49,"住","","",1081121,"土地1建物1車位0","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0861231",82.08,2,2,1,"有","有",5100000,62135,"",0,0,"","RPSOMLKKJHPFFBB47CA"
"北屯區","房地(土地+建物)","臺中市北屯區瀋陽北路31~60號",141,"住","","",1081115,"土地3建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造","0600115",75.12,4,2,2,"有","無",20470000,272497,"",0,0,"含增建或未登記建物。;包含公共設施保留地之交易。;增值稅由買受人負擔","RPWOMLLMKIOFFBB28CA"
"北區","房地(土地+建物)","臺中市北區太原北路182巷1~30號",103,"住","","",1081203,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0670927",95.38,4,2,3,"有","無",1.7e+07,178234,"",0,0,"","RPPPMLLMKIOFFBB67CA"
"北區","房地(土地+建物)","臺中市北區青島一街1~30號",23.93,"住","","",1081205,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0750814",91.18,3,2,2,"有","無",3350000,36741,"",0,0,"","RPTOMLLMKIOFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區北屯路439之17巷2弄1~30號",15.37,"住","","",1081128,"土地1建物1車位0","八層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0850812",146.64,4,2,2,"有","有",7300000,49782,"",0,0,"","RPSPNLRKJHPFFBB38CA"
"北區","房地(土地+建物)","臺中市北區進化路303巷31~60號",15.09,"住","","",1081201,"土地1建物1車位0","五層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0810113",109.64,2,2,2,"有","有",4580000,41773,"",0,0,"含增建或未登記建物。;","RPUUMLSKJHPFFBB09CA"
"北區","房地(土地+建物)","臺中市北區英才路211~240號",5.81,"住","","",1081129,"土地1建物1車位0","四層","八層","套房(1房1廳1衛)","住家用","鋼筋混凝土造","0830907",39.2,1,0,1,"有","有",2100000,53571,"",0,0,"","RPXVMLNKJHPFFBB98CA"
"北區","房地(土地+建物)","臺中市北區中清路一段601~630號",4.29,"住","","",1081202,"土地1建物1車位0","四層","二十層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0880616",48.58,0,0,0,"無","有",2500000,51462,"",0,0,"","RPXUMLPKJHPFFBB09CA"
"西屯區","房地(土地+建物)","臺中市西屯區文華路1~30號",23.37,"商","","",1081113,"土地1建物2車位0","三層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0830513",180.92,4,2,2,"有","有",9900000,54720,"",0,0,"","RPQRMLNKJHPFFCB97CA"
"西屯區","房地(土地+建物)","臺中市西屯區四川五街1~30號",17.8,"住","","",1081129,"土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0820224",96.64,2,2,1,"有","有",5750000,59499,"",0,0,"含增建或未登記建物。;","RPOQMLKKJHPFFCB37CA"
"西屯區","房地(土地+建物)","臺中市西屯區永昌二街20之1~30號",28.57,"住","","",1081120,"土地1建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0720913",79.45,3,2,1,"有","無",3980000,50094,"",0,0,"","RPQNMLKKJHPFFCB27CA"
"南屯區","房地(土地+建物)","臺中市南屯區黎明路二段91~120號",12.28,"住","","",1081110,"土地1建物1車位0","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0941018",97.26,2,2,1,"有","有",7600000,78141,"",0,0,"含增建或未登記建物。;","RPORMLQJJHPFFCB97CA"
"南屯區","房地(土地+建物)","臺中市南屯區干城街115巷4弄1~30號",88,"住","","",1081124,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0640806",102.62,4,2,2,"有","無",1.8e+07,175404,"",0,0,"","RPROMLNJJHPFFCB67CA"
"神岡區","房地(土地+建物)","臺中市神岡區神岡東街80巷1~30號",135.01,"住","","",1081019,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造","0810818",123.64,3,2,2,"有","無",7e+06,56616,"",0,0,"","RPVNMLMJJHPFFDB97CA"
"豐原區","房地(土地+建物)","臺中市豐原區中陽路94巷1~30號",73,"住","","",1081126,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0670623",79.98,5,2,2,"有","無",3500000,43761,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;","RPRNMLNJJHPFFDB67CA"
"豐原區","房地(土地+建物)","臺中市豐原區大仁街21巷1~30號",19.78,"住","","",1081214,"土地1建物1車位0","六層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0881028",114.18,3,2,1,"有","無",4400000,38536,"",0,0,"","RPXNMLPKJHPFFDB58CA"
"神岡區","房地(土地+建物)","臺中市神岡區大漢街1巷31~60號",13.41,"住","","",1081201,"土地1建物1車位0","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造","0850202",72.3,2,1,1,"有","有",3500000,48409,"",0,0,"","RPROMLNJJHPFFDB77CA"
"神岡區","房地(土地+建物)","臺中市神岡區豐洲路1~30號",19.1,"住","","",1081120,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造","0520303",7.04,0,0,0,"無","無",1200000,170455,"",0,0,"含增建或未登記建物。;","RPOOMLKLJHPFFDB37CA"
"西屯區","房地(土地+建物)","臺中市西屯區上明三街1~30號",10.02,"住","","",1081124,"土地1建物1車位0","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0850119",87.98,2,2,1,"有","有",5300000,60241,"",0,0,"","RPSNMLRKJHPFFCB18CA"
"新社區","房地(土地+建物)","臺中市新社區興中街121~150號",75,"","鄉村區","乙種建築用地",1081128,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造","0650101",112.77,4,2,2,"有","無",3650000,32367,"",0,0,"","RPROMLPKJHPFFGB38CA"
"大雅區","房地(土地+建物)","臺中市大雅區學府路428巷31~60號",76.5,"住","","",1081113,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造","0830519",174.89,4,3,3,"有","無",9200000,52604,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPROMLNJJHPFFHB18CA"
"外埔區","房地(土地+建物)","臺中市外埔區水美路245巷1~30號",68.78,"","鄉村區","乙種建築用地",1081213,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造","0691224",92.4,2,1,1,"有","無",2700000,29221,"",0,0,"","RPPNMLQJJHPFFEB87CA"
"北屯區","房地(土地+建物)","臺中市北屯區柳陽東街31~60號",27.06,"住","","",1081118,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0770406",117.82,3,2,2,"有","有",5200000,44135,"",0,0,"","RPQPNLPKJHPFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區東光路781~810號",10.98,"住","","",1081205,"土地1建物1車位0","十一層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造","0830824",131.92,3,1,2,"有","有",5100000,38660,"",0,0,"","RPRSMLKLJHPFFBB87CA"
"北區","房地(土地+建物)","臺中市北區健行路86巷7弄31~60號",211,"住","","",1081129,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造","0590814",140.44,4,2,2,"有","無",21250000,151310,"",0,0,"含增建或未登記建物。;","RPXSMLRKJHPFFBB09CA"
"北區","房地(土地+建物)","臺中市北區梅豐街91~120號",23.88,"住","","",1081016,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造","0670802",87.61,3,2,1,"有","無",3920000,44744,"",0,0,"","RPRVMLMLJHPFFBB38CA"
