"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩路451~480號",14.55,"住","","",1080508,"土地1建物2車位1","九層","十八層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800412,216.71,3,1,2,"有","有",12538000,57853,"坡道機械",0,0,"","RPTNMLMLPHOFFCB38CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩六街211~240號",12.09,"住","","",1080526,"土地1建物1車位1","六層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820112,77.27,2,1,1,"有","有",4100000,53061,"坡道機械",14.37,0,"","RPQOMLRLOHOFFCB58CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",4.86,"住","","",1080609,"土地1建物1車位0","五層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830908,28.52,1,0,1,"有","有",1170000,41024,"",0,0,"","RPWOMLSLOHOFFCB66CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區上石路151~180號",9.01,"住","","",1080519,"土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850509,110.86,3,2,2,"有","有",7200000,64947,"坡道機械",0,0,"","RPROMLSLOHOFFCB78CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區青海路二段151~180號",13.88,"住","","",1080522,"土地1建物1車位1","五層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830328,135.18,3,2,2,"有","有",7300000,54002,"坡道機械",0,0,"","RPTOMLSLOHOFFCB98CA"
"西屯區","房地(土地+建物)","臺中市西屯區崇義街1~30號",5.44,"住","","",1080606,"土地1建物1車位0","二層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",810317,26.83,1,0,1,"有","有",1420000,52926,"",0,0,"","RPOPMLMJPHOFFCB87CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區西屯路三段151~180號",11.88,"住","","",1080429,"土地1建物1車位1","十四層","二十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031119,136.33,2,2,1,"有","有",8600000,75577,"坡道平面",39.74,1300000,"","RPPRMLLJPHOFFCB08CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩四街301~330號",20.14,"住","","",1080527,"土地2建物1車位1","二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860922,138.85,3,2,2,"有","有",9500000,68419,"坡道平面",0,0,"","RPTPMLOLOHOFFCB68CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大英街31~60號",20.27,"住","","",1080605,"土地2建物1車位1","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800112,119.12,2,1,2,"有","有",5400000,45332,"坡道平面",0,0,"","RPROMLPLOHOFFCB48CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區長安路二段131巷61~90號",21.74,"住","","",1080602,"土地1建物1車位1","九層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030704,155.2,3,2,2,"有","有",10100000,65077,"坡道平面",48.85,0,"含增建或未登記建物。;","RPORMLPLOHOFFCB48CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.4,"住","","",1080609,"土地2建物1車位0","三層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840113,31.41,1,1,1,"有","有",1220000,38841,"",0,0,"","RPPNMLMKPHOFFAB67CA"
"西區","房地(土地+建物)+車位","臺中市西區向上路一段31~60號",11.06,"商","","",1080519,"土地1建物1車位1","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880114,128.22,3,2,1,"有","有",7180000,55998,"升降平面",0,0,"","RPTOMLMJPHOFFAB08CA"
"南區","房地(土地+建物)+車位","臺中市南區工學北路31~60號",15.02,"商","","",1080521,"土地1建物1車位1","五層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840107,167.79,4,2,2,"有","有",5500000,32779,"升降機械",0,0,"","RPPNMLTLOHOFFAB38CA"
"東區","房地(土地+建物)+車位","臺中市東區興大路1~30號",12.33,"住","","",1080526,"土地1建物1車位1","五層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831228,127.66,3,1,2,"有","有",5600000,43867,"坡道機械",0,500000,"親友、員工或其他特殊關係間之交易。;","RPPNMLKMOHOFFAB57CA"
"南區","房地(土地+建物)","臺中市南區明德街82巷1~30號",31.7,"住","","",1080517,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691231,85.52,5,0,5,"有","無",5300000,61974,"",0,0,"","RPTQMLRLOHOFFAB88CA"
"北屯區","房地(土地+建物)","臺中市北屯區軍和街145巷1~30號",128,"住","","",1080504,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",611215,56.34,5,2,2,"有","無",6800000,120696,"",0,0,"含增建或未登記建物。;","RPRSMLOLOHOFFBB68CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區后庄六街61~90號",57.09,"住","","",1080521,"土地2建物2車位1","二層，三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",790516,202.64,4,2,2,"有","有",8e+06,39477,"坡道平面",0,0,"親友、員工或其他特殊關係間之交易。;","RPXQMLPLOHOFFBB56CA"
"北區","房地(土地+建物)+車位","臺中市北區雙十路二段91~120號",16.12,"住","","",1080221,"土地2建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880816,138.8,2,2,2,"有","有",7516000,54150,"坡道機械",6.48,0,"","RPXPMLQLOHOFFBB56CA"
"北區","房地(土地+建物)+車位","臺中市北區雙十路二段91~120號",16.12,"住","","",1080510,"土地2建物1車位1","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880816,138.8,2,2,2,"有","有",7370000,53098,"坡道機械",6.48,0,"","RPOQMLQLOHOFFBB38CA"
"北區","房地(土地+建物)+車位","臺中市北區雙十路二段91~120號",25.5,"住","","",1080515,"土地2建物1車位1","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880816,219.72,4,2,2,"有","有",11770000,53568,"坡道平面",15.02,0,"","RPPQMLQLOHOFFBB48CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區崇德二路一段151~180號",20.38,"住","","",1080524,"土地1建物2車位1","七層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",811120,133.52,4,2,2,"有","有",7100000,53176,"坡道平面",0,0,"","RPSNMLQLOHOFFBB48CA"
"北區","房地(土地+建物)","臺中市北區英才路319巷1~30號",70,"住","","",1080601,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",650123,74.62,4,2,3,"有","無",6100000,81748,"",0,0,"","RPSUMLPLOHOFFBB09CA"
"北區","房地(土地+建物)","臺中市北區五權路301~330號",3.44,"商","","",1080605,"土地1建物1車位0","九層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",770826,34.56,1,0,1,"有","有",1280000,37037,"",0,0,"","RPTUMLPLOHOFFBB56CA"
"北區","房地(土地+建物)+車位","臺中市北區華美街二段211~240號",6.35,"住","","",1080529,"土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850209,75.91,2,1,1,"有","有",4150000,54670,"升降機械",0,0,"","RPVNMLQLOHOFFBB78CA"
"北區","房地(土地+建物)","臺中市北區健行路511~540號",81,"住","","",1080527,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",NA,153.85,8,3,6,"有","無",2.6e+07,168996,"",0,0,"含增建或未登記建物。;不動產之共有人數為２人","RPWOMLQLOHOFFBB98CA"
"北區","房地(土地+建物)","臺中市北區陝西路91~120號",7.36,"住","","",1080517,"土地1建物1車位0","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",781102,101.04,1,1,1,"有","無",3850000,38104,"",0,0,"","RPQPMLRLOHOFFBB58CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區北屯路200巷1~30號",20.28,"商","","",1080604,"土地1建物1車位1","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810826,151.13,4,2,2,"有","有",6200000,41024,"坡道平面",0,0,"","RPPOMLRLOHOFFBB38CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區松竹路二段346巷1~30號",24.95,"住","","",1080519,"土地1建物1車位1","五層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031022,149.99,3,2,2,"有","有",11500000,76672,"坡道平面",23.38,0,"","RPWNMLTLOHOFFBB56CA"
"北區","房地(土地+建物)","臺中市北區中清路一段150巷10弄1~30號",36.41,"其他","","",1080530,"土地2建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680920,97.8,3,2,2,"有","無",4230000,43252,"",0,0,"","RPVOMLOJPHOFFBB58CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區柳陽西街61~90號",16.63,"住","","",1080527,"土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1010814,163.86,3,2,2,"有","有",10700000,65300,"坡道平面",20.75,0,"","RPWNMLOJPHOFFBB58CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區文心路四段991~1020號",9.61,"住","","",1080528,"土地1建物1車位1","十五層，十六層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",910807,152.04,3,2,2,"有","有",8200000,53933,"坡道平面",26.41,0,"","RPTQMLKKPHOFFBB28CA"
"北區","房地(土地+建物)","臺中市北區梅亭街1~30號",6.02,"住","","",1080524,"土地1建物1車位0","五層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",810618,36.86,1,0,1,"有","無",1400000,37982,"",0,0,"","RPPNMLRJPHOFFBB18CA"
"北屯區","房地(土地+建物)","臺中市北屯區和福路211~240號",18.16,"商","","",1080417,"土地1建物1車位0","五層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991026,129.57,3,2,1,"有","有",7500000,57884,"",0,0,"","RPQQMLQKPHOFFBB58CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區松竹路二段361~390號",11.58,"住","","",1080501,"土地1建物1車位1","六層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831210,117.79,3,2,2,"有","有",6300000,53485,"坡道平面",0,0,"","RPXOMLRKPHOFFBB56CA"
"大里區","房地(土地+建物)+車位","臺中市大里區益民路一段209巷37弄1~30號",74.8,"住","","",1080424,"土地15建物4車位1","全","四層","透天厝","住家用","鋼筋混凝土造",810525,205.79,4,3,3,"有","有",11700000,56857,"坡道平面",0,1000000,"含增建或未登記建物。","RPOOMLRLOHOFFIB98CA"
"烏日區","房地(土地+建物)","臺中市烏日區中山路三段403巷2弄31~60號",66.95,"住","","",1080309,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",630428,93,3,1,2,"有","無",5420000,58280,"",0,0,"","RPSQMLQLOHOFFIB86CA"
"大里區","房地(土地+建物)","臺中市大里區中興路二段祥興二巷2弄1~30號",57.72,"住","","",1080519,"土地1建物1車位0","全","二層","透天厝","住家用","見其他登記事項",570701,82.52,2,2,2,"有","無",4e+06,48473,"",0,0,"含增建或未登記建物。;","RPSOMLPJPHOFFIB09CA"
"烏日區","房地(土地+建物)","臺中市烏日區中山路三段青仔巷91~120號",83.85,"住","","",1080505,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",690430,86.1,3,2,1,"有","無",3400000,39489,"",0,0,"含增建或未登記建物。;","RPPOMLSKPHOFFIB56CA"
"龍井區","房地(土地+建物)+車位","臺中市龍井區龍山街123巷1~30號",20.83,"住","","",1080512,"土地1建物2車位1","十層","十層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",840830,117.2,3,2,2,"有","有",4050000,34556,"坡道機械",0,0,"","RPPNMLQKPHOFFKB09CA"
"西屯區","房地(土地+建物)","臺中市西屯區臺中市西屯區福聯街22巷1~30號",6.18,"住","","",1080602,"土地1建物2車位0","七層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830930,41.47,2,2,2,"有","有",1870000,45093,"",0,0,"","RPVNMLKMOHOFFCB48DA"
"龍井區","房地(土地+建物)+車位","臺中市龍井區遠東街50巷31~60號",27.02,"住","","",1080416,"土地1建物4車位1","八層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800825,176.54,3,2,2,"有","有",7700000,43616,"坡道平面",0,0,"","RPQNMLTKPHOFFKB86CA"
"烏日區","房地(土地+建物)","臺中市烏日區溪南路一段460巷135弄31~60號",193,"","特定農業區","甲種建築用地",1080417,"土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",791222,140.28,3,2,2,"有","無",7500000,53464,"",0,0,"","RPUNMLNKPHOFFIB09CA"
"大里區","房地(土地+建物)","臺中市大里區新平街1~30號",152.13,"住","","",1080518,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",691102,114.27,3,2,2,"有","無",1.4e+07,122517,"",0,0,"含增建或未登記建物。","RPUOMLLKPHOFFIB98CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區永興街361~390號",37.95,"住","","",1080402,"土地1建物1車位1","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",780617,238.42,4,2,2,"有","有",12500000,52428,"坡道平面",0,0,"","RPVNMLQJPHOFFBB68CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區大連北街46巷61~90號",13.76,"住","","",1080507,"土地1建物1車位1","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",840821,88.53,3,2,2,"有","有",3800000,42923,"坡道機械",0,0,"","RPXOMLKKPHOFFBB48CA"
"北區","房地(土地+建物)","臺中市北區錦新街31~60號",21.66,"住","","",1080518,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",761002,89.5,3,2,2,"有","無",3700000,41341,"",0,0,"含增建或未登記建物。","RPTOMLKKPHOFFBB08CA"
"北屯區","房地(土地+建物)","臺中市北屯區中清路二段742巷61~90號",13.51,"住","","",1080603,"土地1建物1車位0","二層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820716,84.81,2,2,1,"有","有",4200000,49522,"",0,0,"","RPPPMLTJPHOFFBB58CA"
"北區","房地(土地+建物)","臺中市北區梅亭東街36巷1~30號",9.13,"住","","",1080530,"土地1建物1車位0","一層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",790317,56.95,2,1,1,"有","有",3600000,63224,"",0,0,"","RPQQMLLKPHOFFBB08CA"
"北區","房地(土地+建物)+車位","臺中市北區博館路1~30號",35.33,"住","","",1080503,"土地1建物2車位2","九層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840426,305.93,5,2,3,"有","有",1.9e+07,62106,"坡道機械",0,0,"","RPWOMLLKPHOFFBB48CA"
"北區","房地(土地+建物)","臺中市北區進化北路241~270號",4.4,"住","","",1080528,"土地1建物1車位0","四層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",821014,46.99,1,1,1,"有","有",2200000,46818,"",0,0,"","RPOPMLNJPHOFFBB87CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區瀋陽路三段91~120號",15.8,"住","","",1080528,"土地1建物1車位1","一層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",880422,112.12,3,2,2,"有","有",6360000,56725,"坡道機械",0,0,"","RPUSMLMJPHOFFBB68CA"
"北區","房地(土地+建物)","臺中市北區柳川西路四段1~30號",2.45,"商","","",1071204,"土地6建物2車位0","十一層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",740713,26.44,1,0,1,"有","有",850000,32148,"",0,0,"","RPRQMLMJPHOFFBB18CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區雷中街19巷31~60號",21.2,"住","","",1080503,"土地1建物1車位1","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",840821,101.36,3,1,1,"有","無",5680000,56038,"升降平面",0,0,"含增建或未登記建物。;平台、防火巷","RPXPMLSLOHOFFBB76CA"
"北區","房地(土地+建物)","臺中市北區西屯路一段331~360號",20.35,"住","","",1080515,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690301,73.53,3,1,2,"有","無",1800000,24480,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPUTMLSLOHOFFBB86CA"
"北區","房地(土地+建物)","臺中市北區國強街61~90號",39,"住","","",1080529,"土地1建物1車位0","四層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680824,103.25,4,0,4,"有","無",4150000,40194,"",0,0,"含增建或未登記建物。","RPSNMLKMOHOFFBB97CA"
"北區","房地(土地+建物)","臺中市北區東光東街61~90號",4.84,"住","","",1080615,"土地1建物1車位0","十五層","十六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",831214,38.27,1,1,1,"有","有",1820000,47557,"",0,0,"","RPRRMLRLOHOFFBB88CA"
"北屯區","房地(土地+建物)","臺中市北屯區仁友巷1~30號",150.38,"其他","","",1080520,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",660915,107.98,12,0,12,"有","無",1.2e+07,111132,"",0,0,"含增建或未登記建物。","RPXQMLRLOHOFFBB76CA"
"北屯區","房地(土地+建物)","臺中市北屯區三光北二街61~90號",27.74,"住","","",1080517,"土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",780524,89.67,3,1,1,"有","有",5130000,57210,"",0,0,"","RPOPMLQLOHOFFBB28CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區中清路二段415巷91~120號",26.21,"住","","",1080604,"土地1建物1車位1","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020609,131.61,2,1,1,"有","有",8100000,61545,"坡道平面",30.58,0,"","RPRPMLQLOHOFFBB58CA"
"北區","房地(土地+建物)+車位","臺中市北區健行路331~360號",19.1,"住","","",1080601,"土地1建物1車位1","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860626,154.74,3,2,2,"有","有",9280000,59972,"坡道平面",21.39,0,"","RPVOMLQLOHOFFBB88CA"
"北區","房地(土地+建物)","臺中市北區永興街80巷1~30號",70,"住","","",1080524,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",650813,86.52,3,2,2,"有","無",8e+06,92464,"",0,0,"","RPWNMLQLOHOFFBB88CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區軍福十九路1~30號",20.43,"住","","",1080525,"土地2建物1車位1","三層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020925,152.1,3,2,2,"有","有",7670000,50427,"坡道機械",0,0,"","RPUUMLPLOHOFFBB66CA"
"東區","房地(土地+建物)+車位","臺中市東區東英十一街61~90號",14.34,"商","","",1080518,"土地1建物1車位1","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830714,129.37,3,2,2,"有","有",5900000,45606,"坡道機械",0,0,"","RPVPMLQLOHOFFAB88CA"
"西區","房地(土地+建物)","臺中市西區三民路一段50巷1~30號",2.77,"商","","",1080612,"土地2建物1車位0","十四層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840113,36.11,0,0,0,"無","有",1250000,34616,"",0,0,"","RPUNMLRLOHOFFAB68CA"
"南區","房地(土地+建物)+車位","臺中市南區南和二街1~30號",18.71,"住","","",1080516,"土地1建物2車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830718,126.9,3,2,2,"有","有",6400000,50433,"坡道機械",0,0,"","RPOOMLMJPHOFFAB57CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷龍欣一弄1~30號",3.59,"住","","",1080605,"土地1建物1車位0","四層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",781028,20.93,1,1,1,"有","有",1250000,59723,"",0,0,"","RPRNMLTLOHOFFCB78CA"
"西屯區","房地(土地+建物)","臺中市西屯區櫻花路1~30號",3.86,"其他","","",1080603,"土地1建物1車位0","五層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",841110,29.43,1,1,1,"有","有",1550000,52667,"",0,0,"","RPPQMLLJPHOFFCB97CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區臺灣大道三段571~600號",21.34,"商","","",1080519,"土地1建物1車位2","十三層","二十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991021,305.48,4,2,2,"有","有",25150000,82329,"坡道平面",56.24,0,"","RPXQMLQKPHOFFCB76CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區文心南五路一段301~330號",53.38,"住","","",1080523,"土地1建物1車位3","四層","二十八層","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造",990914,547.99,0,0,0,"無","有",39880000,78852,"坡道平面",94.23,4100000,"","RPVPMLQKPHOFFCB09CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區河南路四段451~480號",15.55,"住","","",1080522,"土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項",931206,163.48,2,2,2,"有","有",12800000,78297,"坡道平面",36.22,0,"含增建或未登記建物。","RPWNMLRJPHOFFCB98CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區河南東一街1~30號",25.17,"住","","",1080519,"土地1建物1車位1","六層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810701,137.08,3,2,2,"有","有",7e+06,51065,"升降機械",0,0,"","RPWPMLLKPHOFFCB68CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路31~60號",15.46,"住","","",1080522,"土地1建物1車位1","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",950825,137.37,3,2,2,"有","有",9880000,71923,"坡道平面",23.17,0,"","RPXNMLNKPHOFFCB78CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區忠勇路31~60號",10.43,"住","","",1080425,"土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1021017,109.62,2,2,1,"有","有",7580000,69148,"坡道機械",12.34,0,"","RPQOMLNKPHOFFCB18CA"
"豐原區","房地(土地+建物)","臺中市豐原區豐南街271~300號",123.82,"住","","",1080526,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",670518,155.64,6,3,3,"有","無",13520000,86867,"",0,0,"","RPPOMLRKPHOFFDB58CA"
"神岡區","房地(土地+建物)","臺中市神岡區成都路77巷1~30號",75,"","鄉村區","乙種建築用地",1080513,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",701223,58.2,4,1,3,"有","無",3500000,60137,"",0,0,"含增建或未登記建物。;","RPPNMLNKPHOFFDB08CA"
"外埔區","房地(土地+建物)","臺中市外埔區甲后路三段600巷1弄1~30號",68.85,"","特定農業區","甲種建築用地",1080524,"土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",871031,142.87,5,2,3,"有","無",4e+06,27997,"",0,0,"","RPTNMLSJPHOFFEB98CA"
"東勢區","房地(土地+建物)","臺中市東勢區東環街211~240號",127.33,"住","","",1080606,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",590407,118.25,5,2,3,"有","無",6800000,57505,"",0,0,"","RPQNMLNLPHOFFGB58CA"
"潭子區","房地(土地+建物)","臺中市潭子區福貴路38巷10弄1~30號",133,"","特定農業區","甲種建築用地",1080528,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",700817,107.46,4,3,2,"有","無",9500000,88405,"",0,0,"含增建或未登記建物。;","RPTNMLLJPHOFFHB58CA"
"大雅區","房地(土地+建物)+車位","臺中市大雅區中山北路391~420號",19.74,"住","","",1080530,"土地1建物1車位1","八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830412,122.39,3,2,2,"有","有",5650000,46164,"坡道機械",0,0,"","RPPOMLNJPHOFFHB48CA"
"清水區","房地(土地+建物)","臺中市清水區南社里31鄰仁愛路83巷1~30號",60.85,"住","","",1080528,"土地3建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1080326,140.21,4,2,5,"有","無",8300000,59197,"",0,0,"","RPVPMLTKPHOFFFB07CA"
"潭子區","房地(土地+建物)","臺中市潭子區中山路三段541~570號",60.7,"工","","",1080529,"土地4建物1車位0","一層，二層，騎樓","二層","店面(店鋪)","住家用","加強磚造",570801,104.82,2,1,2,"有","無",7850000,74890,"",0,0,"","RPTNMLRLOHOFFHB66CA"
"潭子區","房地(土地+建物)","臺中市潭子區得福街113巷1~30號",38.85,"住","","",1080603,"土地1建物2車位0","一層，二層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800627,187.44,3,2,2,"有","有",8e+06,42683,"",0,0,"含增建或未登記建物。;","RPUNMLOJPHOFFHB98CA"
"潭子區","房地(土地+建物)","臺中市潭子區大智街31~60號",77.55,"住","","",1080529,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",681130,101.08,5,2,1,"有","無",4e+06,39573,"",0,0,"","RPQNMLLKPHOFFHB38CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區臺灣大道七段562巷1~30號",86.36,"住","","",1080603,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",650401,82,3,3,1,"有","無",3850000,46951,"",0,0,"含增建或未登記建物。;","RPVPMLOJPHOFFFB09CA"
"大甲區","房地(土地+建物)","臺中市大甲區育英路271~300號",11.37,"住","","",1080612,"土地1建物1車位0","十四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840522,112.43,3,1,2,"有","有",2680000,23837,"",0,0,"","RPPNMLMJPHOFFEB97CA"
"大甲區","房地(土地+建物)","臺中市大甲區三民路211~240號",211,"住","","",1080522,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土加強磚造",710520,343.59,6,2,5,"有","無",27500000,80037,"",0,0,"","RPQNMLMJPHOFFEB08CA"
"豐原區","房地(土地+建物)","臺中市豐原區中正路691~720號",14.32,"住","","",1080520,"土地1建物1車位0","十四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820208,127.73,3,2,2,"有","有",4680000,36640,"",0,0,"","RPPOMLMJPHOFFDB97CA"
"神岡區","房地(土地+建物)","臺中市神岡區豐洲路840巷6弄1~30號",152.61,"農","","",1080515,"土地2建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",760415,148.67,3,2,2,"有","無",4678000,31466,"",0,0,"","RPOOMLNJPHOFFDB97CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區上安路18巷1~30號",21.98,"住","","",1080613,"土地1建物1車位1","七層","九層","華廈(10層含以下有電梯)","住家用","見其他登記事項",930910,156.02,3,2,2,"有","有",10500000,67299,"坡道平面",25.11,0,"","RPOOMLNKPHOFFCB97CA"
