"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"潭子區","房地(土地+建物)","臺中市潭子區中山路一段1巷31~60號",14.36,"住","","",1080807,"土地1建物1車位0","十二層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840520,77.98,2,2,1,"有","有",4100000,52578,"",0,0,"","RPVNMLQKRHOFFHB96CA"
"大雅區","房地(土地+建物)+車位","臺中市大雅區中清路三段997巷1~30號",12.5,"住","","",1080814,"土地2建物2車位1","八層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830812,125.69,3,2,2,"有","有",6300000,50119,"坡道平面",0,0,"","RPUOMLPJRHOFFHB76CA"
"東勢區","房地(土地+建物)","臺中市東勢區東崎路三段451~480號",87.5,"","山坡地保育區","丙種建築用地",1080729,"土地4建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",850120,149.09,3,2,2,"有","無",2167500,14538,"",0,0,"","RPRNMLNJRHOFFGB68CA"
"東勢區","房地(土地+建物)","臺中市東勢區東蘭路181~210號",62,"","山坡地保育區","",1080805,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",700128,103.74,4,1,2,"有","無",2500000,24099,"",0,0,"","RPQNMLPJRHOFFGB78CA"
"東勢區","房地(土地+建物)","臺中市東勢區新盛二街1~30號",80.86,"住","","",1080124,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",841014,170.92,2,2,1,"有","無",7500000,43880,"",0,0,"含增建或未登記建物。;","RPQNMLTKRHOFFGB66CA"
"清水區","房地(土地+建物)","臺中市清水區鎮新北路1~30號",135,"住","","",1080711,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1080329,273.26,0,0,0,"無","無",1.8e+07,65871,"",0,0,"","RPQNMLNKRHOFFFB58CA"
"清水區","房地(土地+建物)","臺中市清水區鎮新北路1~30號",144,"住","","",1080806,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1080329,284.24,0,0,0,"無","無",18600000,65438,"",0,0,"","RPRNMLNKRHOFFFB68CA"
"大肚區","房地(土地+建物)","臺中市大肚區大德一街31~60號",83.48,"住","","",1080713,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",840819,152.46,5,3,3,"有","無",6300000,41322,"",0,0,"","RPPNMLTJRHOFFKB86CA"
"龍井區","房地(土地+建物)","臺中市龍井區遊園北路331~360號",87.46,"住","","",1080727,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",701220,120.38,3,2,2,"有","無",1.1e+07,91377,"",0,0,"含增建或未登記建物。;","RPRNMLTJRHOFFKB07CA"
"太平區","房地(土地+建物)","臺中市太平區德安街110巷1~30號",88.65,"","鄉村區","乙種建築用地",1080803,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",681016,73.36,3,2,2,"有","無",4500000,61341,"",0,0,"","RPPNMLTJRHOFFJB76CA"
"大肚區","房地(土地+建物)","臺中市大肚區遊園路一段70巷91~120號",65.26,"","鄉村區","特定目的事業用地",1080623,"土地2建物1車位0","四層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",710815,74.71,3,2,1,"有","無",2660000,35604,"",0,0,"","RPRNMLKKRHOFFKB88CA"
"龍井區","房地(土地+建物)","臺中市龍井區新興路59巷1~30號",8.56,"","鄉村區","乙種建築用地",1080822,"土地1建物1車位0","八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820731,28.47,1,0,1,"有","無",1360000,47770,"",0,0,"","RPROMLOJRHOFFKB66CA"
"太平區","房地(土地+建物)","臺中市太平區新民路1~30號",2.62,"住","","",1080807,"土地1建物1車位0","十一層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",831018,26.61,1,0,1,"有","有",1050000,39459,"",0,0,"","RPXNMLQJKIOFFJB66CA"
"龍井區","房地(土地+建物)","臺中市龍井區遠東街121~150號",67.2,"住","","",1080719,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",690128,113.94,3,2,2,"有","無",6e+06,52659,"",0,0,"含增建或未登記建物。;含增建或未登記建物。","RPSNMLSKRHOFFKB17CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區文心路三段1~30號",10.18,"商","","",1080807,"土地1建物1車位1","十層","十八層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980813,125.06,3,1,1,"有","有",9380000,75004,"坡道機械",18.99,0,"","RPSNMLMKRHOFFCB48DA"
"潭子區","房地(土地+建物)","臺中市潭子區潭東街61~90號",75.53,"住","","",1080717,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",820922,179.14,4,3,3,"有","無",1.1e+07,61404,"",0,0,"增建部分：騎樓外推、壹樓空地、頂樓、防火巷","RPRNMLQJRHOFFHB09CA"
"潭子區","房地(土地+建物)","臺中市潭子區圓通南路276巷1~30號",12.04,"住","","",1080810,"土地1建物1車位0","四層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",880702,65.47,2,1,1,"有","有",4060000,62013,"",0,0,"","RPWOMLRKRHOFFHB27CA"
"神岡區","房地(土地+建物)+車位","臺中市神岡區大漢街31~60號",26.32,"住","","",1080130,"土地1建物1車位2","十三層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830901,190.49,4,2,2,"有","有",7750000,40685,"坡道機械",0,0,"","RPPNMLOJRHOFFDB28CA"
"豐原區","房地(土地+建物)","臺中市豐原區直興街211~240號",16.45,"住","","",1080810,"土地1建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850905,104.04,3,2,2,"有","有",5150000,49500,"",0,0,"","RPQNMLOJRHOFFDB38CA"
"豐原區","房地(土地+建物)","臺中市豐原區圓環南路199巷1~30號",98,"住","","",1080717,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",620505,105.42,3,2,1,"有","無",5250000,49801,"",0,0,"","RPUNMLPJRHOFFDB88CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",3.58,"住","","",1080820,"土地1建物1車位0","七層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830908,20.65,1,1,1,"有","有",850000,41162,"",0,0,"","RPVOMLOJRHOFFCB88CA"
"西屯區","房地(土地+建物)","臺中市西屯區福聯街15巷1~30號",3.84,"住","","",1080820,"土地1建物1車位0","七層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830908,21.59,1,1,1,"有","有",850000,39370,"",0,0,"","RPXOMLOJRHOFFCB09CA"
"西屯區","房地(土地+建物)","臺中市西屯區至善路61~90號",14.44,"住","","",1080811,"土地1建物1車位0","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820705,128.93,3,2,2,"有","有",7360000,57085,"",0,0,"","RPTRMLQJRHOFFCB56CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段271~300號",13.63,"住","","",1080725,"土地2建物1車位0","一層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1000318,84.26,2,1,1,"有","有",6550000,77736,"",0,0,"","RPUNMLSJRHOFFCB09CA"
"西屯區","房地(土地+建物)","臺中市西屯區臺灣大道二段871~900號",3.99,"住","","",1080727,"土地1建物1車位0","七層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",951124,44.76,1,1,1,"有","有",3800000,84897,"",0,0,"","RPRNMLRJRHOFFCB68CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區文心路一段1~30號",29.91,"商","","",1080711,"土地1建物1車位3","十一層","二十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030626,386.48,4,2,3,"有","有",3.2e+07,89380,"坡道平面",56.43,2500000,"","RPWNMLQJRHOFFCB09CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大光街121~150號",17.13,"商","","",1080810,"土地1建物1車位1","六層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",870528,131.57,3,2,2,"有","有",9e+06,68405,"坡道平面",18.25,0,"","RPPOMLQJRHOFFCB48CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區逢大路121~150號",33.96,"住","","",1080805,"土地1建物1車位1","八層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",940704,163.56,3,2,2,"有","有",8750000,53497,"坡道平面",0,0,"","RPROMLQJRHOFFCB68CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區寶山東二街19巷1~30號",20.83,"住","","",1080727,"土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1000428,150.25,3,2,2,"有","有",9450000,62895,"坡道平面",23.35,0,"","RPRRMLSKRHOFFCB66CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩一街241~270號",10.71,"住","","",1080728,"土地1建物1車位1","十一層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820213,106.85,3,1,2,"有","有",6160000,57651,"坡道平面",14.15,0,"","RPSPMLMKRHOFFCB58CA"
"南屯區","房地(土地+建物)","臺中市南屯區黎明路一段301~330號",13.74,"住","","",1080727,"土地1建物1車位0","十二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850702,120.12,3,2,2,"有","有",5400000,44955,"",0,0,"","RPVNMLQKRHOFFCB09CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區弘孝路151~180號",9.47,"商","","",1080802,"土地2建物1車位1","十層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",990201,106.09,2,1,2,"有","有",8180000,77104,"坡道機械",14.6,0,"","RPROMLLKRHOFFCB28CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區永春東一路811~840號",25.76,"住","","",1080803,"土地1建物1車位1","七層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1000127,213.35,4,2,2,"有","有",15280000,74535,"坡道平面",28.47,1500000,"","RPSQMLTJRHOFFCB66CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區大恩街91~120號",22.1,"商","","",1080728,"土地1建物1車位1","一層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",811013,123.19,2,2,2,"有","有",7300000,59258,"升降平面",0,0,"","RPSQMLPLRHOFFCB09CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區大容東街61~90號",22.22,"住","","",1080729,"土地1建物1車位2","十二層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960320,239.3,4,2,2,"有","有",19630000,82031,"坡道平面",41.01,0,"含增建或未登記建物。;權利人共兩人。","RPXNMLRLRHOFFCB86CA"
"北區","房地(土地+建物)+車位","臺中市北區忠明路421~450號",25.54,"住","","",1080721,"土地2建物1車位1","十三層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030401,202.31,3,2,2,"有","有",17260000,85315,"坡道平面",27.79,0,"","RPSOMLQLRHOFFBB88CA"
"北區","房地(土地+建物)+車位","臺中市北區綏遠路一段1~30號",26.55,"商","","",1080807,"土地1建物1車位1","八層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",851029,174.82,3,2,2,"有","有",8800000,48646,"坡道機械",8.31,700000,"1.含增建或未登記建物。2.登記所有權人共二人","RPXOMLSKRHOFFBB86CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區大連路一段271~300號",13.46,"住","","",1080812,"土地1建物1車位1","七層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",840823,86.27,2,1,1,"有","有",4200000,48684,"升降機械",0,0,"","RPQNMLTKRHOFFBB78CA"
"北屯區","房地(土地+建物)","臺中市北屯區昌平路二段50之6巷1~30號",4,"商","","",1080811,"土地2建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",801228,29.97,1,0,1,"有","有",1210000,40374,"",0,0,"","RPRPMLQKRHOFFBB78CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德路二段151~180號",4.98,"商","","",1080804,"土地1建物1車位0","五層","十七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",990909,63.56,1,1,1,"有","有",4720000,74261,"",0,0,"","RPSNMLOKRHOFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區松竹路二段306巷1弄1~30號",77,"住","","",1080729,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",600212,81.7,3,2,2,"有","無",7050000,86291,"",0,0,"含增建或未登記建物。;","RPRPMLKKRHOFFBB18CA"
"北區","房地(土地+建物)","臺中市北區永興街98巷31~60號",26.15,"住","","",1080726,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",770922,92.78,4,1,4,"有","無",3680000,39664,"",0,0,"含增建或未登記建物。;陽台外推。","RPWQMLOJRHOFFBB09CA"
"北屯區","房地(土地+建物)","臺中市北屯區天津路四段301~330號",3.33,"商","","",1080822,"土地1建物1車位0","十八層","二十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840626,51.67,1,1,1,"有","有",2450000,47416,"",0,0,"","RPVPMLOJRHOFFBB88CA"
"北區","房地(土地+建物)","臺中市北區忠太西路40巷1~30號",87,"住","","",1080727,"土地2建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",631119,92.56,4,2,2,"有","無",11650000,125864,"",0,0,"含增建或未登記建物。;增建頂樓鐵皮。","RPTQMLOJRHOFFBB78CA"
"北屯區","房地(土地+建物)","臺中市北屯區平興街121~150號",18.11,"住","","",1080807,"土地1建物1車位0","三層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",811120,106.71,3,2,2,"有","有",4350000,40765,"",0,0,"","RPOOMLOJRHOFFBB08CA"
"北屯區","房地(土地+建物)","臺中市北屯區敦化路一段450巷1~30號",4.49,"住","","",1080717,"土地2建物1車位0","四層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820225,36.32,1,0,1,"有","有",1320000,36344,"",0,0,"","RPUQMLPJRHOFFBB98CA"
"北區","房地(土地+建物)","臺中市北區漢陽街31~60號",13.72,"住","","",1080730,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",761008,55.6,2,1,1,"有","無",2600000,46763,"",0,0,"","RPOOMLQJRHOFFBB28CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區文心路四段271~300號",10.58,"住","","",1080714,"土地1建物1車位1","十五層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020725,124.76,2,1,2,"有","有",8800000,70535,"坡道平面",27.23,0,"","RPUNMLQJRHOFFBB78CA"
"北屯區","房地(土地+建物)","臺中市北屯區昌平路二段4巷2弄61~90號",76,"住","","",1080730,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",820308,179.88,5,3,3,"有","無",10680000,59373,"",0,0,"","RPXPMLTJRHOFFBB96CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區四平路238巷1~30號",28.62,"住","","",1080806,"土地2建物1車位1","四層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800424,199.98,4,2,2,"有","有",8300000,41504,"坡道平面",0,0,"","RPVPMLQJRHOFFBB09CA"
"西區","房地(土地+建物)+車位","臺中市西區三民路一段50巷1~30號",5.48,"住","","",1080805,"土地2建物1車位2","三層","十九層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840113,65.5,1,1,1,"有","有",3400000,51908,"坡道平面",0,0,"","RPOPMLRKRHOFFAB48CA"
"南區","房地(土地+建物)+車位","臺中市南區工學路121~150號",15.89,"住","","",1080721,"土地2建物1車位1","十二層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",841130,133.15,3,2,2,"有","有",5700000,42809,"坡道平面",0,0,"","RPUNMLLKRHOFFAB28CA"
"南區","房地(土地+建物)+車位","臺中市南區美村南路107巷30弄1~30號",114.41,"住","","",1080706,"土地4建物1車位1","全","四層","透天厝","住家用","鋼筋混凝土造",870814,230.94,6,2,4,"有","有",17350000,75128,"坡道平面",43.28,0,"","RPSNMLNLRHOFFAB38CA"
"西區","房地(土地+建物)","臺中市西區公益路91~120號",3.31,"住","","",1080804,"土地2建物1車位0","十二層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830714,31.95,1,1,1,"有","有",2e+06,62598,"",0,0,"","RPROMLOLRHOFFAB48CA"
"南區","房地(土地+建物)","臺中市南區永和街31~60號",22.14,"住","","",1080814,"土地1建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",790727,86.2,2,2,1,"有","有",2700000,31323,"",0,0,"","RPSNMLSJRHOFFAB68CA"
"中區","房地(土地+建物)","臺中市中區建國路181~210號",2.47,"商","","",1080729,"土地1建物1車位0","九層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",730626,30.12,1,1,1,"有","有",1e+06,33201,"",0,0,"","RPXNMLPJRHOFFAB88CA"
"中區","房地(土地+建物)","臺中市中區民權路151~180號",1.93,"商","","",1080726,"土地2建物1車位0","二十層","二十八層","套房(1房1廳1衛)","住家用","見其他登記事項",860131,37.39,1,1,1,"有","有",1720000,46002,"",0,0,"","RPOOMLQLRHOFFAB38CA"
"南區","房地(土地+建物)+車位","臺中市南區美村路二段61~90號",16.09,"其他","","",1080812,"土地1建物1車位1","八層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840220,156.31,3,2,2,"有","有",7600000,48621,"坡道平面",0,0,"含增建或未登記建物。;","RPOPMLRLRHOFFAB58CA"
"南區","房地(土地+建物)+車位","臺中市南區工學路121~150號",32.71,"住","","",1080728,"土地2建物2車位1","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",800703,188.74,4,2,2,"有","有",7700000,40799,"升降機械",0,0,"","RPVPMLKMRHOFFAB68CA"
"南區","房地(土地+建物)","臺中市南區大慶街一段257之3巷1~30號",16.71,"住","","",1080812,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810604,104.24,3,2,2,"有","有",4780000,45856,"",0,0,"","RPSPMLQJRHOFFAB68CA"
"南區","房地(土地+建物)","臺中市南區公理街31~60號",10.66,"住","","",1080806,"土地3建物1車位0","十四層","十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860428,119.71,3,2,2,"有","有",5050000,42182,"",0,0,"","RPPOMLKKRHOFFAB77CA"
"北屯區","房地(土地+建物)","臺中市北屯區松竹路二段361~390號",5.97,"住","","",1080805,"土地1建物1車位0","九層","十六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",831210,46.92,1,1,1,"有","有",2320000,49446,"",0,0,"","RPVOMLQJRHOFFBB98CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區平德路103巷1~30號",14.06,"住","","",1080725,"土地1建物1車位1","三層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",831209,83.82,2,2,1,"有","有",4600000,54880,"升降機械",0,0,"","RPUPMLQJRHOFFBB98CA"
"北區","房地(土地+建物)+車位","臺中市北區忠明路421~450號",36.16,"住","","",1080712,"土地2建物1車位2","十層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030401,289.32,4,2,3,"有","有",21800000,82998,"坡道平面",55.58,2400000,"","RPTNMLTJRHOFFBB98CA"
"北屯區","房地(土地+建物)","臺中市北屯區遼寧路一段606巷1~30號",22.37,"住","","",1080807,"土地1建物1車位0","九層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800119,136.99,4,2,2,"有","有",7e+06,51099,"",0,0,"","RPOQMLPJRHOFFBB38CA"
"北區","房地(土地+建物)","臺中市北區健行路421~450號",7.92,"住","","",1080825,"土地1建物1車位0","四層","十六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840526,71.84,1,1,1,"有","有",3100000,43151,"",0,0,"","RPOPMLPJRHOFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區敦化路一段511~540號",14.76,"住","","",1080812,"土地2建物1車位0","六層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830511,120.81,3,2,2,"有","有",6350000,52562,"",0,0,"","RPWOMLPJRHOFFBB98CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區軍福七路151~180號",20.39,"住","","",1080727,"土地1建物1車位1","十五層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031106,180.7,2,2,2,"有","有",11160000,61760,"坡道平面",27.53,0,"","RPOPMLLKRHOFFBB97CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區崇德路二段151~180號",5.48,"商","","",1080805,"土地1建物1車位1","七層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",990909,75.41,1,1,1,"有","有",5600000,74261,"坡道機械",14.97,0,"","RPRSMLKKRHOFFBB48CA"
"北屯區","房地(土地+建物)","臺中市北屯區瀋陽路三段31~60號",26.12,"住","","",1080722,"土地1建物2車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",781220,158.95,2,2,2,"有","有",7e+06,44039,"",0,0,"","RPVRMLKKRHOFFBB78CA"
"北區","房地(土地+建物)+車位","臺中市北區五權路361~390號",10.14,"商","","",1080813,"土地2建物1車位1","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980908,143.59,3,2,2,"有","有",9500000,66368,"坡道平面",18.53,1200000,"含增建或未登記建物。","RPQTMLKKRHOFFBB48CA"
"北區","房地(土地+建物)","臺中市北區進化北路121~150號",61,"住","","",1080729,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",571220,111.18,4,2,4,"有","無",13600000,122324,"",0,0,"","RPWSMLKKRHOFFBB98CA"
"北屯區","房地(土地+建物)","臺中市北屯區綏遠路二段61~90號",19.89,"住","","",1080716,"土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",770806,85.32,2,2,2,"有","有",4800000,56259,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRRMLKKRHOFFBB38CA"
"北區","房地(土地+建物)+車位","臺中市北區陝西三街31~60號",22.88,"住","","",1080729,"土地1建物1車位1","五層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",790531,124.04,3,2,2,"有","無",6120000,49339,"升降平面",0,700000,"","RPPNMLOKRHOFFBB18CA"
"北屯區","房地(土地+建物)","臺中市北屯區遼陽北二街1~30號",10.66,"住","","",1080802,"土地1建物1車位0","四層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",870113,64.7,2,1,1,"有","有",3800000,58733,"",0,0,"親友、員工或其他特殊關係間之交易。;本件買賣所有權移轉之增值稅、契稅、印花稅、地政登記及代辦費等所有相關費用，均由賣方支付。","RPTRMLMKRHOFFBB78CA"
"北區","房地(土地+建物)+車位","臺中市北區東光東街31~60號",13.71,"住","","",1080804,"土地1建物1車位2","五層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831214,209.15,5,3,4,"有","有",7400000,35381,"坡道機械",0,0,"","RPXQMLMKRHOFFBB09CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區崇德路二段346巷25弄1~30號",24.59,"住","","",1080731,"土地1建物1車位1","二十四層","二十六層","住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造",811222,209.03,3,2,2,"有","有",1e+07,47840,"坡道平面",0,0,"","RPUNMLOKRHOFFBB68CA"
"北區","房地(土地+建物)+車位","臺中市北區健行路361~390號",16.74,"住","","",1080803,"土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",861231,154.36,2,2,2,"有","有",9800000,65479,"坡道平面",23.02,1200000,"含增建或未登記建物。","RPWTMLMKRHOFFBB66CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區安順四街31~60號",18.48,"住","","",1070722,"土地1建物1車位1","三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",801214,128.76,3,2,2,"有","有",6300000,48928,"坡道機械",0,0,"","RPQOMLRKRHOFFBB68CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路一段121~150號",10.65,"住","","",1080707,"土地1建物1車位0","一層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860628,114.11,4,2,2,"有","有",5800000,50828,"",0,0,"","RPVRMLRKRHOFFBB86CA"
"北區","房地(土地+建物)+車位","臺中市北區健行路361~390號",8.81,"住","","",1080618,"土地1建物1車位1","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",861231,77.03,3,2,2,"有","有",5242500,68058,"坡道平面",0,0,"親友、員工或其他特殊關係間之交易。;","RPXOMLOLRHOFFBB56CA"
"北區","房地(土地+建物)","臺中市北區進化北路241~270號",4.89,"住","","",1080720,"土地1建物1車位0","十二層","十三層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",821014,51.9,1,1,1,"有","有",2200000,42389,"",0,0,"","RPWQMLOLRHOFFBB66CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區昌平路二段12之15巷1~30號",16.11,"住","","",1080727,"土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831210,142.61,3,2,2,"有","有",7100000,49786,"坡道平面",0,800000,"","RPXQMLOLRHOFFBB76CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區黎明路二段481~510號",15.61,"住","","",1080716,"土地1建物1車位1","十層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",831024,192.02,4,2,2,"有","有",12250000,63795,"坡道平面",0,0,"","RPROMLKMRHOFFCB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區上石路30巷1~30號",32.44,"住","","",1080603,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701125,118.18,3,2,2,"有","無",5440000,46031,"",0,0,"","RPSPMLLJIIOFFCB57CA"
"西屯區","房地(土地+建物)","臺中市西屯區西屯路二段271~300號",15.05,"商","","",1080728,"土地2建物1車位0","二層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830523,104.23,3,2,2,"有","有",6e+06,57565,"",0,0,"","RPTNMLPLRHOFFCB88CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區上安北街1~30號",30.82,"住","","",1080705,"土地1建物1車位1","十四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030528,243.69,4,2,2,"有","有",19100000,78378,"坡道平面",24.98,0,"","RPRNMLQLRHOFFCB78CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩一街241~270號",6.43,"住","","",1080722,"土地1建物1車位0","六層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820213,63.77,2,1,1,"有","有",3850000,60373,"",0,0,"","RPOOMLOLRHOFFCB38CA"
"西屯區","房地(土地+建物)","臺中市西屯區福科路340巷1~30號",17.14,"住","","",1080808,"土地1建物1車位0","五層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830826,151.53,4,2,2,"有","有",8280000,54643,"",0,0,"","RPRQMLTJRHOFFCB56CA"
