"鄉鎮市區","交易標的","土地區段位置建物區段門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月日","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價元平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","備註","編號"
"南屯區","房地(土地+建物)+車位","臺中市南屯區豐富路181~210號",29.12,"住","","",1071015,"土地1建物1車位2","二層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980330,281.59,4,2,2,"有","有",2.2e+07,78128,"坡道平面",0,0,"","RPRQMLRJJHOFFCB18CA"
"西屯區","房地(土地+建物)","臺中市西屯區文華路正煌巷1~30號",4.54,"住","","",1071210,"土地1建物1車位0","三層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840802,23.92,1,1,1,"有","有",1350000,56438,"",0,0,"","RPPRMLRJJHOFFCB08CA"
"西屯區","房地(土地+建物)","臺中市西屯區文華路正煌巷1~30號",4.54,"住","","",1071210,"土地1建物1車位0","三層","六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840802,23.92,1,1,1,"有","有",1350000,56438,"",0,0,"","SPPRMLRJJHOFFCB18CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區五權西路二段661~690號",17.1,"住","","",1071118,"土地1建物1車位1","十四層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860227,186.84,4,2,2,"有","有",10080000,53950,"坡道機械",0,0,"","RPSPMLLKJHOFFCB67CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路61~90號",15.53,"住","","",1071125,"土地1建物1車位1","八層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960907,140.79,3,2,2,"有","有",9680000,68755,"坡道平面",20.99,0,"","RPXOMLNJJHOFFCB18CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區黎明東街361~390號",41.64,"住","","",1071122,"土地1建物1車位2","二層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",860213,239.12,4,2,2,"有","無",11300000,47257,"升降機械",10.98,0,"","RPSOMLMJJHOFFCB57CA"
"西屯區","房地(土地+建物)","臺中市西屯區臺灣大道四段1261~1290號",4.76,"住","","",1071202,"土地1建物1車位0","二十三層","二十六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",990112,78.28,1,1,1,"有","有",5480000,70005,"",0,0,"","RPPNMLOJJHOFFCB37CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區臺灣大道四段1201~1230號",19.23,"住","","",1071126,"土地1建物1車位2","二十一層","二十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980506,280.63,4,2,2,"有","有",19800000,77537,"坡道平面",56.22,2400000,"","RPXNMLTLKINFFCB98CA"
"西屯區","房地(土地+建物)","臺中市西屯區櫻城二街1~30號",3.53,"住","","",1071207,"土地1建物1車位0","五層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840424,20.49,1,0,1,"有","有",1200000,58565,"",0,0,"","RPROMLTLKINFFCB48CA"
"西屯區","房地(土地+建物)","臺中市西屯區至善路211~240號",3.25,"住","","",1071122,"土地1建物1車位0","八層","十四層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",870428,35.89,1,0,1,"有","有",2140000,59627,"",0,0,"","RPTOMLTLKINFFCB68CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區烈美街55巷1~30號",22.71,"住","","",1071208,"土地1建物1車位1","四層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",831003,136.89,3,2,2,"有","有",6300000,46022,"坡道平面",7.5,0,"","RPUOMLTLKINFFCB78CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩六街211~240號",12.89,"住","","",1071122,"土地1建物2車位1","十五層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820112,82.41,1,1,1,"有","有",4720000,57275,"坡道機械",0,0,"","RPQPMLOKJHOFFCB77CA"
"北屯區","房地(土地+建物)","臺中市北屯區崇德路二段271~300號",11.71,"住","","",1071210,"土地1建物1車位0","十一層","二十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870417,147.73,3,2,2,"有","無",8050000,54491,"",0,0,"","RPUNMLSJJHOFFBB18CA"
"北屯區","房地(土地+建物)","臺中市北屯區松竹路二段337巷1~30號",22.85,"住","","",1071121,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820317,107.13,3,2,2,"有","有",3680000,34351,"",0,0,"","RPORMLSJJHOFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區瀋陽路一段91~120號",6.12,"住","","",1071202,"土地1建物1車位0","六層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",810711,36.43,1,1,1,"有","有",1500000,41175,"",0,0,"","RPXTMLSLKINFFBB76CA"
"北區","房地(土地+建物)+車位","臺中市北區中清路一段87巷1~30號",17.3,"商","","",1071209,"土地2建物1車位1","十四層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",790416,222.78,5,2,2,"有","有",10500000,47278,"坡道平面",26.07,1200000,"含增建或未登記建物。","RPUOMLLMKINFFBB97CA"
"北屯區","房地(土地+建物)","臺中市北屯區熱河路二段151~180號",10.18,"住","","",1071209,"土地1建物1車位0","七層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820413,76.1,2,2,1,"有","無",4500000,59133,"",0,0,"含增建或未登記建物。","RPWOMLLMKINFFBB18CA"
"北區","房地(土地+建物)","臺中市北區臺灣大道一段631~660號",10.29,"商","","",1071205,"土地1建物2車位0","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840412,121.18,3,1,2,"有","有",5e+06,41261,"",0,0,"","RPVPMLTKJHOFFBB68CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路一段147巷9弄1~30號",145,"住","","",1071123,"土地1建物1車位0","全","一層","透天厝","住家用","加強磚造",620601,72.05,3,1,1,"有","無",11400000,158223,"",0,0,"","RPQQMLTKJHOFFBB28CA"
"北屯區","房地(土地+建物)","臺中市北屯區東山路一段210巷12弄1~30號",33,"住","","",1071026,"土地2建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690519,112.37,4,2,2,"有","無",4200000,37377,"",0,0,"","RPRNMLMLJHOFFBB47CA"
"北區","房地(土地+建物)+車位","臺中市北區太原路二段61~90號",26.98,"商","","",1071201,"土地1建物1車位2","十層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1010213,229.19,4,2,2,"有","有",16180000,70596,"坡道平面",57.98,0,"","RPRQMLRKJHOFFBB18CA"
"北區","房地(土地+建物)","臺中市北區衛道路241~270號",9.83,"商","","",1071128,"土地1建物1車位0","七層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",881120,98.42,3,2,2,"有","有",5200000,52835,"",0,0,"","RPSQMLRKJHOFFBB28CA"
"太平區","房地(土地+建物)","臺中市太平區大興六街21巷1~30號",72.18,"","鄉村區","乙種建築用地",1071117,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",680815,69.5,3,1,1,"有","無",6500000,93525,"",0,0,"","RPUNMLMKJHOFFJB48CA"
"潭子區","房地(土地+建物)+車位","臺中市潭子區園通南路81巷1~30號",14.98,"住","","",1071126,"土地4建物1車位1","三層","十一層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",850916,135.93,3,1,2,"有","有",4500000,33105,"坡道平面",0,0,"親友、員工或其他特殊關係間之交易。;","RPRNMLSLKINFFHB88DA"
"大里區","房地(土地+建物)","臺中市大里區東湖里26鄰長春路148巷1~30號",18.21,"住","","",1071129,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",631123,13.55,4,2,2,"有","無",541182,39940,"",0,0,"共有人二等親間之交易","RPRNMLRLKINFFIB88DA"
"太平區","房地(土地+建物)","臺中市太平區東村十二街31巷1~30號",116.56,"住","","",1071106,"土地3建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",830517,191.96,4,2,3,"有","無",8600000,44801,"",0,0,"","RPRNMLSLKINFFJB98CA"
"北屯區","房地(土地+建物)","臺中市北屯區三光北二街1~30號",29.4,"住","","",1071210,"土地1建物1車位0","三層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",780524,102.94,3,2,2,"有","有",5160000,50126,"",0,0,"","RPQNMLOKJHOFFBB57DA"
"北區","房地(土地+建物)","臺中市北區五常街361~390號",2.86,"商","","",1071210,"土地1建物1車位0","四層","十七層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",971128,30.13,1,1,1,"有","有",2780000,92267,"",0,0,"含增建或未登記建物。;","RPQPMLOKJHOFFBB67CA"
"北區","房地(土地+建物)","臺中市北區健行路198巷1~30號",63,"住","","",1071102,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土加強磚造",621126,81.18,2,2,2,"有","無",8e+06,98546,"",0,0,"","RPQNMLNLJHOFFBB47CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區崇德九路361~390號",19.18,"住","","",1071204,"土地1建物1車位1","七層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1000704,182.17,3,2,2,"有","有",14300000,86910,"坡道平面",31.44,1200000,"含增建或未登記建物。","RPWNMLTLKINFFBB78CA"
"北區","房地(土地+建物)","臺中市北區原子街61~90號",7.16,"商","","",1071111,"土地2建物1車位0","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",811205,60.5,2,1,1,"有","有",2700000,44628,"",0,0,"","RPRSMLSLKINFFBB68CA"
"北屯區","房地(土地+建物)","臺中市北屯區一新一街30巷1~30號",420,"住","","",1071030,"土地5建物1車位0","全","一層","透天厝","住家用","加強磚造",620602,55.25,3,2,1,"有","無",31260000,565792,"",0,0,"","RPROMLRLKINFFBB18CA"
"北區","房地(土地+建物)+車位","臺中市北區文化街1~30號",11.95,"住","","",1071110,"土地1建物1車位1","八層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860226,120.33,3,2,2,"有","有",6680000,55514,"坡道機械",0,0,"","RPTRMLMJJHOFFBB87CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區松竹路二段331~360號",15.02,"住","","",1071111,"土地1建物1車位1","十三層","十三層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",821214,124.18,3,2,2,"有","有",5650000,45498,"坡道機械",0,0,"","RPSOMLNJJHOFFBB57CA"
"北屯區","房地(土地+建物)+車位","臺中市北屯區文心路四段121~150號",8.74,"住","","",1071108,"土地1建物1車位1","十一層","十五層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960829,92.36,2,2,1,"有","有",6800000,73625,"坡道機械",12.23,0,"","RPOQMLOJJHOFFBB47CA"
"北區","房地(土地+建物)","臺中市北區健行路421~450號",3.96,"住","","",1071127,"土地1建物1車位0","九層","十六層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",840526,33.83,1,1,1,"有","有",1700000,50251,"",0,0,"","RPQPMLSJJHOFFBB97CA"
"北區","房地(土地+建物)+車位","臺中市北區華中街1~30號",20.57,"住","","",1071201,"土地1建物2車位1","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820909,131.71,2,2,1,"有","有",6800000,51629,"升降機械",0,0,"","RPTOMLSJJHOFFBB18CA"
"北屯區","房地(土地+建物)","臺中市北屯區中平路547巷1~30號",103,"住","","",1071010,"土地1建物1車位0","全","一層","透天厝","住家用","見其他登記事項",620401,74.96,3,2,1,"有","無",13200000,176094,"",0,0,"","RPUPMLTJJHOFFBB48CA"
"南屯區","房地(土地+建物)","臺中市南屯區大墩六街211~240號",9.9,"住","","",1071211,"土地1建物1車位0","十三層","十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",820112,62.31,1,1,1,"有","有",3980000,63874,"",0,0,"","RPQPMLTKJHOFFCB28CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區逢大路91~120號",44.93,"住","","",1071128,"土地1建物1車位1","七層","九層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",940704,215.66,4,2,2,"有","有",1.1e+07,51006,"坡道平面",0,0,"","RPWOMLLLJHOFFCB08CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區東興西街1~30號",6.93,"住","","",1071207,"土地1建物1車位1","十二層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",801206,60.95,1,0,1,"有","有",2550000,41838,"坡道平面",0,0,"","RPQNMLOLJHOFFCB67CA"
"南屯區","房地(土地+建物)","臺中市南屯區向上南路一段151~180號",3.73,"住","","",1071215,"土地1建物1車位0","五層","十二層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",790705,36.3,1,1,1,"有","有",1700000,46832,"",0,0,"","RPVQMLRLKINFFCB88CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區大墩十二街361~390號",40.1,"住","","",1071118,"土地1建物1車位2","四層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020913,335.91,3,2,2,"有","有",3.2e+07,96705,"坡道平面",44.3,3800000,"","RPUPMLRLKINFFCB68CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區文心南路271~300號",26.84,"商","","",1071126,"土地1建物1車位2","十三層","二十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1031125,315.18,4,2,3,"有","有",23280000,73863,"坡道平面",53.92,0,"","RPSOMLOJJHOFFCB77CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區福順路121~150號",14.56,"住","","",1071128,"土地1建物1車位1","五層","十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",860728,120.09,1,1,1,"有","有",4313648,35920,"坡道平面",41.89,0,"","RPOQMLRJJHOFFCB87CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區東興西街1~30號",18.21,"住","","",1071205,"土地1建物1車位1","六層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820828,119.63,2,2,2,"有","無",5380000,44972,"升降機械",0,0,"","RPUOMLMJJHOFFCB77CA"
"西屯區","房地(土地+建物)","臺中市西屯區福上巷龍欣一弄1~30號",3.55,"住","","",1071121,"土地1建物1車位0","四層","五層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",781028,19.9,1,0,1,"有","無",1090000,54774,"",0,0,"含增建或未登記建物。;花台外推","RPWQMLRJJHOFFCB68CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區文心一路361~390號",10.98,"住","","",1071209,"土地1建物1車位2","十四層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",871113,141.59,3,2,2,"有","有",8680000,63149,"坡道機械",23.14,1200000,"","RPOOMLRLKINFFCB97CA"
"西屯區","房地(土地+建物)","臺中市西屯區福泰街61~90號",139.24,"住","","",1071105,"土地2建物2車位0","全","三層","透天厝","住家用","鋼筋混凝土造",841103,198.98,4,3,3,"有","無",2.2e+07,110564,"",0,0,"","RPOOMLPLKINFFCB77CA"
"北屯區","房地(土地+建物)","臺中市北屯區興安路二段405巷31~60號",81,"住","","",1071126,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",690926,99.4,5,2,2,"有","無",10300000,103622,"",0,0,"","RPXNMLPLKINFFBB48CA"
"北區","房地(土地+建物)+車位","臺中市北區太原八街91~120號",6.55,"住","","",1071124,"土地1建物1車位1","四層","七層","套房(1房1廳1衛)","住家用","鋼筋混凝土造",830705,53.94,1,1,1,"有","有",2380000,44123,"坡道平面",0,0,"","RPPUMLQLKINFFBB48CA"
"北區","房地(土地+建物)","臺中市北區北平路二段139巷1~30號",20.38,"住","","",1071016,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",740510,68.12,3,2,1,"有","無",3350000,49178,"",0,0,"含增建或未登記建物。;","RPXOMLQLKINFFBB68CA"
"南區","房地(土地+建物)","臺中市南區忠明南路691巷1~30號",80,"住","","",1071121,"土地3建物1車位0","全","二層","透天厝","住家用","見其他登記事項",620712,80.56,5,2,4,"有","無",9e+06,111718,"",0,0,"","RPQQMLOJJHOFFAB57CA"
"南區","房地(土地+建物)+車位","臺中市南區崇倫北街1~30號",17.86,"住","","",1071202,"土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870123,177.04,4,2,2,"有","有",9e+06,50836,"坡道平面",0,0,"","RPTQMLSLKINFFAB58CA"
"中區","房地(土地+建物)","臺中市中區民權路151~180號",1.93,"商","","",1071206,"土地2建物1車位0","十六層","二十八層","住宅大樓(11層含以上有電梯)","住家用","見其他登記事項",860131,37.39,1,1,1,"有","有",1730000,46269,"",0,0,"","RPXOMLLKJHOFFAB87CA"
"南區","房地(土地+建物)","臺中市南區福平街31~60號",39.5,"住","","",1070927,"土地1建物1車位0","全","三層","透天厝","住家用","鋼筋混凝土造",740711,57.5,6,3,3,"有","無",3400000,59130,"",0,0,"親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;二等親間買賣。","RPVNMLPKJHOFFAB97CA"
"西區","房地(土地+建物)","臺中市西區中美街363巷1~30號",21.66,"住","","",1071214,"土地1建物1車位0","七層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830215,144.44,4,2,2,"有","有",8e+06,55386,"",0,0,"","RPXOMLRLKINFFAB68CA"
"西區","房地(土地+建物)","臺中市西區三民路一段31~60號",4.71,"住","","",1071127,"土地2建物1車位0","十五層","十九層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",840113,57.79,2,1,1,"有","有",2830000,48970,"",0,0,"","RPXNMLQLKINFFAB48CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區民和路一段451~480號",154,"住","","",1071130,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1030904,322.35,5,2,4,"有","無",1.8e+07,55840,"",0,0,"","RPVNMLPLKINFFFB68CA"
"清水區","房地(土地+建物)+車位","臺中市清水區建國路121~150號",60.72,"住","","",1071206,"土地1建物1車位1","十三層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",940927,204.12,4,2,2,"有","有",3597861,17626,"坡道平面",0,0,"","RPVNMLSLKINFFFB98CA"
"梧棲區","房地(土地+建物)","臺中市梧棲區中正路60巷31~60號",115,"住","","",1071211,"土地1建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",960419,227.07,5,2,4,"有","無",10900000,48003,"",0,0,"","RPQPMLRLKINFFFB58CA"
"神岡區","房地(土地+建物)","臺中市神岡區大洲路25巷1~30號",463.97,"工","","",1071204,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",651206,211.86,3,2,2,"有","無",1.4e+07,66081,"",0,0,"","RPSNMLQLKINFFDB28CA"
"豐原區","房地(土地+建物)","臺中市豐原區中正路685巷6弄1~30號",27.81,"住","","",1071123,"土地1建物1車位0","一層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",770720,87.86,3,2,2,"有","有",4480000,50990,"",0,0,"含增建或未登記建物。;","RPOOMLPLKINFFDB87CA"
"豐原區","房地(土地+建物)","臺中市豐原區大明路151~180號",13.45,"住","","",1071127,"土地1建物1車位0","二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",830725,95.12,2,2,2,"有","有",3800000,39950,"",0,0,"","RPWPMLSLKINFFDB09CA"
"后里區","房地(土地+建物)","臺中市后里區三豐路三段951巷1~30號",81.45,"商","","",1071204,"土地2建物1車位0","全","二層","透天厝","住家用","加強磚造",611020,49.82,5,2,3,"有","無",3e+06,60217,"",0,0,"二親等買賣","RPQNMLRLKINFFDB18CA"
"后里區","房地(土地+建物)","臺中市后里區富春路61~90號",112.03,"住","","",1071213,"土地1建物1車位0","全","二層","透天厝","住家用","鋼筋混凝土造",750130,158.95,3,2,2,"有","無",2980320,18750,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPQPMLSKJHOFFDB28CA"
"東勢區","房地(土地+建物)","臺中市東勢區忠孝街31~60號",26.1,"商","","",1071127,"土地1建物1車位0","四層","六層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",860508,138.72,3,2,2,"有","無",3850000,27754,"",0,0,"由承租人承買。","RPSNMLQLKINFFGB58CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區中樂街91~120號",42.5,"住","","",1071122,"土地1建物1車位0","三層，電梯樓梯間","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720403,98.41,3,2,2,"有","無",3500000,35565,"",0,0,"","RPPNMLLLJHOFFFB57CA"
"潭子區","房地(土地+建物)","臺中市潭子區福潭路313巷31~60號",27.03,"住","","",1071111,"土地1建物1車位0","五層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850110,141.35,4,2,2,"有","有",6e+06,42448,"",0,0,"","RPUNMLTJJHOFFHB88CA"
"大里區","房地(土地+建物)","臺中市大里區大里街7巷16弄1~30號",36.75,"住","","",1070823,"土地1建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","加強磚造",681201,85.47,3,2,2,"有","無",4150000,48555,"",0,0,"","RPROMLRKJHOFFIB68CA"
"大里區","房地(土地+建物)+車位","臺中市大里區慈德路310巷12弄1~30號",65.34,"住","","",1071128,"土地1建物1車位1","全","四層","透天厝","住家用","鋼筋混凝土造",830905,177.9,4,2,3,"有","無",6250000,35132,"坡道平面",0,0,"頂樓露臺增建","RPVQMLRJJHOFFIB56CA"
"潭子區","房地(土地+建物)","臺中市潭子區祥和新莊31~60號",64.37,"住","","",1071130,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",640125,84.24,4,1,2,"有","無",5e+06,59354,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPRNMLNJJHOFFHB97CA"
"神岡區","建物","臺中市神岡區民權路1~30號",0,"","","",1071220,"土地0建物1車位0","一層","一層","工廠","住家用","鋼造",840522,149.06,3,1,1,"有","無",6e+05,NA,"",0,0,"親友間之交易。","RPTOMLQKJHOFFDB28CA"
"豐原區","房地(土地+建物)","臺中市豐原區同安街134巷1~30號",66,"住","","",1071202,"土地1建物1車位0","全","二層","透天厝","住家用","加強磚造",590908,101.26,4,2,2,"有","無",5150000,50859,"",0,0,"","RPPNMLOLJHOFFDB67CA"
"清水區","房地(土地+建物)","臺中市清水區五權路181~210號",127.22,"住","","",1071127,"土地2建物1車位0","全","四層","透天厝","住家用","鋼筋混凝土造",1070829,177.4,4,3,3,"有","無",9680000,54566,"",0,0,"","RPSNMLQKJHOFFFB28CA"
"沙鹿區","房地(土地+建物)","臺中市沙鹿區保寧路22巷31~60號",11.58,"住","","",1071125,"土地2建物1車位0","八層","十層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",880812,65.35,2,2,1,"有","有",3230000,49426,"",0,0,"","RPSNMLOJJHOFFFB97CA"
"西區","房地(土地+建物)","臺中市西區美村路一段52巷1~30號",39.64,"住","","",1071026,"土地3建物1車位0","三層","四層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690306,78.77,3,2,2,"有","無",2698322,34256,"",0,0,"親友、員工或其他特殊關係間之交易。;","RPUNMLRLKINFFAB28CA"
"南區","房地(土地+建物)+車位","臺中市南區建國北路二段8巷1~30號",15.34,"住","","",1071130,"土地1建物1車位1","一層","五層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810213,118.63,4,3,2,"有","有",6560000,55298,"坡道平面",0,0,"本棟大樓有電梯","RPQOMLTJJHOFFAB87CA"
"西區","房地(土地+建物)","臺中市西區大昌街211~240號",27.11,"住","","",1071207,"土地1建物1車位0","二層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",761002,95.86,2,2,1,"有","無",4900000,51116,"",0,0,"","RPXOMLMJJHOFFAB87CA"
"東區","房地(土地+建物)","臺中市東區自強南街1~30號",121.23,"住","","",1071104,"土地3建物1車位0","全","五層","透天厝","住家用","鋼筋混凝土造",800726,424.12,9,3,9,"有","無",16800000,39611,"",0,0,"","RPOOMLNJJHOFFAB07CA"
"西區","房地(土地+建物)","臺中市西區美村路一段164巷1~30號",31.47,"住","","",1071128,"土地2建物1車位0","五層","五層","公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",670720,95.92,3,2,2,"有","無",2250000,23457,"",0,0,"閒置多年","RPUNMLSJJHOFFAB08CA"
"東區","房地(土地+建物)+車位","臺中市東區玉皇街1~30號",19.21,"住","","",1071123,"土地1建物1車位1","四層","八層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830630,126.05,3,2,2,"有","有",6200000,49187,"坡道機械",0,0,"","RPRNMLTKJHOFFAB97CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區惠文路301~330號",38.07,"住","","",1071126,"土地1建物1車位2","七層","二十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030129,301.24,3,2,3,"有","有",32500000,118856,"坡道平面",53.04,3000000,"","RPTOMLQLKINFFCB38CA"
"南屯區","房地(土地+建物)","臺中市南屯區大英街271~300號",7.33,"住","","",1071111,"土地1建物1車位0","七層","七層","華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",820212,43.81,2,1,1,"有","有",3e+06,68478,"",0,0,"","RPVPMLTJJHOFFCB68CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區國安一路121~150號",7.11,"住","","",1071202,"土地1建物1車位1","十三層","二十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",991119,84.67,2,2,1,"有","有",6700000,79131,"坡道機械",13.89,0,"含增建或未登記建物。;","RPVPMLLKJHOFFCB97CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區青海路二段451~480號",38.91,"住","","",1071120,"土地2建物1車位3","八層","二十層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1021220,318.14,4,2,3,"有","有",2.1e+07,70182,"坡道機械",48.84,2100000,"含增建或未登記建物。","RPSNMLMKJHOFFCB57CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區文心路三段1~30號",8.13,"商","","",1071207,"土地1建物1車位1","四層","二十六層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980813,105.53,2,2,1,"有","有",7080000,70257,"坡道機械",18.99,1000000,"","RPQNMLLMKINFFCB57CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區寶山東二街19巷1~30號",20.39,"住","","",1071004,"土地1建物1車位1","三層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1000428,143.7,3,2,2,"有","有",9e+06,62630,"坡道平面",21.41,0,"親友、員工或其他特殊關係間之交易。;所有權人為2人。","RPQPMLNJJHOFFCB57CA"
"西屯區","房地(土地+建物)+車位","臺中市西屯區福順路331~360號",15.54,"住","","",1071107,"土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",800823,169.35,3,1,2,"有","有",8e+06,47239,"坡道平面",0,0,"親友、員工或其他特殊關係間之交易。;","RPSPMLRJJHOFFCB18CA"
"南屯區","房地(土地+建物)+車位","臺中市南屯區文山三街121~150號",12.54,"住","","",1071124,"土地2建物1車位1","十二層","十二層","住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1010224,112.35,2,2,1,"有","有",7300000,64976,"坡道平面",23.51,0,"","RPTOMLRLKINFFCB48CA"
